"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comparison","group_col","ident_1","ident_2","direction"
"HDHD3",0.480277888013304,-0.488080618582841,0.077,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"EXT2",0.873324212728655,-0.488050083405145,0.214,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ZNF318",0.508923968215505,-0.487954269428272,0.068,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"RRAD",0.469152749889654,0.487954145210923,0.081,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"PAICS",0.321130299388599,0.487870019326246,0.142,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"PCED1A",0.503235173933588,-0.487784390189001,0.07,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"TMEM30B",0.485971411854004,-0.487542025574075,0.075,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"PLA2G5",0.35661948907452,0.486853518407893,0.125,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"NAP1L4",0.797436880918554,-0.486853417046908,0.345,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"JMY",0.366235572431562,0.486779154257744,0.12,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"ATP1A1-AS1",0.501358764522366,-0.486481276047123,0.07,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"NLGN2",0.489213885207426,-0.486435318711524,0.074,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ZBTB21",0.33958706718099,0.485857649855904,0.133,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"KPNA5",0.352403545405878,0.485746818660331,0.127,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"MAP3K8",0.548812580500522,0.485648368900156,0.291,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"FBXO21",0.737239127055073,-0.485572134392701,0.262,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"KLF13",0.313371069604274,0.48539836154626,0.424,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"ATG9A",0.489213885159931,-0.485196454718119,0.074,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"AC010226.1",0.475716992817656,-0.48516073739729,0.078,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"RAP1B",0.332784821478948,-0.485028611494682,0.638,0.667,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"AC008267.5",0.487769190673436,-0.484230799077558,0.074,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"RPAP2",0.760880518464151,-0.484090546964957,0.253,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"GLT8D1",0.464629920535838,0.483712119896892,0.297,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"TMEM185B",0.484182534307016,-0.483414121580239,0.076,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"HS6ST1",0.489938406289432,-0.483346058918913,0.074,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"MED24",0.498005707015444,-0.483296643755199,0.071,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"C6orf120",0.313153520476412,0.483193459640998,0.146,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"ATF2",0.761902349349462,-0.482570380793836,0.253,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"PHF19",0.328618713712747,0.482340839629356,0.138,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SPTLC2",0.353390844452504,0.482321190776791,0.126,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CORO1B",0.455893637471176,0.482157241486965,0.301,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"NECAP2",0.97530424212951,-0.482144000288043,0.171,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ANKMY2",0.32678752805647,0.481894769077071,0.139,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"EVA1C",0.37192794821368,0.48176347526861,0.118,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"G6PC3",0.3182269921844,0.481640112740914,0.143,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"MAN2C1",0.354133204445924,0.481572655393641,0.126,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"AKT1",0.995048422682676,-0.481162282121579,0.169,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"WDR35",0.342207220668076,0.48104586846084,0.132,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"PAAF1",0.491027922258622,-0.480962588455237,0.073,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ZNF621",0.492485747178511,-0.4809150144024,0.073,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"SON",0.645052112127955,-0.480908680380696,0.854,0.667,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"PDE4D",0.352639022793259,-0.480674877383095,0.35,0.5,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"HPF1",0.696266221269,-0.480134739628372,0.276,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"FKBP2",0.329538149753551,0.479690140860284,0.138,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"PPIG",0.197599681193374,0.479248642277904,0.526,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"NEK6",0.497264807025583,-0.479218646306071,0.071,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ANKRD36C",0.640053835762278,0.479207563713581,0.237,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"AC068724.3",0.482402466606641,-0.479068952466535,0.076,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"GAS1RR",0.33207991707747,0.478912594105924,0.136,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"TRIT1",0.497264807015871,-0.478483586273645,0.071,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"TOR3A",0.305157174348244,0.478472852798642,0.15,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"ODF2L",0.55025202380691,0.47799679585449,0.267,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"TRIM27",0.326103462159992,0.477900645278549,0.139,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"MED29",0.563825936972723,0.477787233533109,0.265,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"TSPAN9",0.501358764571479,-0.477243856833228,0.07,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"TIFA",0.505499880517167,-0.477097871517016,0.069,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"PPP1R8",0.484182534316385,-0.477011299889604,0.076,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"URB1",0.492851125960767,-0.476706495900562,0.073,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"EIF3K",0.234231759871131,0.476677959710863,0.762,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"QARS",0.49358299610512,-0.476664647806778,0.073,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"DDX31",0.502859107481987,-0.476526889668942,0.07,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"SEPTIN2",0.411548705363021,0.476447830996205,0.565,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"FRMD4A",0.538398214550235,-0.476090906609703,0.059,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"RALGDS",0.383869957679096,0.474987630001163,0.113,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"RDH5",0.500237602325337,-0.474348766776921,0.071,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"KLHL9",0.326559347278732,0.474182253345318,0.139,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"TGOLN2",0.493990816003017,0.473561176121118,0.474,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"TADA2A",0.478165714610707,-0.473497677280254,0.078,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"CALM2",0.106098348892382,0.473272965206699,0.908,0.667,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"AC025159.1",0.361646994286965,0.472945663754433,0.122,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"RMND5B",0.32383352373493,0.472670220397119,0.141,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"PSAP",0.0465349754065197,0.472603523894613,0.864,0.5,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"MTHFD1",0.489213885226424,-0.472531478716376,0.074,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"AL355075.4",0.535914960089778,-0.472363856350125,0.06,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"AC026202.2",0.48525479780738,-0.472238406850408,0.075,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"UCHL1",0.374809564184787,0.472207360094036,0.117,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"COMMD9",0.318894678470902,0.472176169136314,0.143,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"KLF8",0.505499880447617,-0.471874790586566,0.069,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"GLRX",0.583411707834069,0.471626833231866,0.431,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SREBF2",0.367006310734869,0.471392609113164,0.12,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"NDUFA4",0.889284787741227,-0.471311876469736,0.807,0.667,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"GTF2IRD2B",0.349458765586205,0.471236820138987,0.128,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"C20orf27",0.315129267839544,0.470521078782357,0.145,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"DMAC2L",0.333241768231198,0.470342486231893,0.136,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"MRPL20",0.406113154287208,0.470107824180073,0.567,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"RNLS",0.37692037442722,0.470047629700106,0.116,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"PRMT1",0.458809086133498,0.469998439634995,0.483,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"C9orf40",0.477814881318793,-0.469987004058168,0.078,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"LINC00476",0.369070057870031,0.469862751752113,0.119,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"NPLOC4",0.355125542995,0.469631404621223,0.125,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"LINC02062",0.349214518779995,0.46955326051273,0.128,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"WDR74",0.562436805391039,0.469349991413821,0.266,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"LDLRAD3",0.381716890618774,0.469301334699924,0.114,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SIPA1",0.492485747207265,-0.468893229453265,0.073,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"SLC2A10",0.336516801629831,0.468773703983467,0.134,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"BCORL1",0.50285910746226,-0.468674525629745,0.07,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"LINC00662",0.343885324031335,0.468623134834963,0.131,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"MIR99AHG",0.0455582662581249,0.468577280834102,0.751,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"WASF1",0.34340500916383,0.468319950365219,0.131,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"MRPL10",0.314469332414333,0.468195756393639,0.145,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"LIMS2",0.498005706927857,-0.468095387522343,0.071,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"NLGN4Y",0.38794289260584,0.468041974078256,0.111,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"FBXW5",0.855320076281997,-0.467754246207543,0.22,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"EIF1B",0.105484145180926,0.467724084572119,0.638,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"EPS15",0.988962515694074,-0.467681302020856,0.407,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"DBP",0.507778968884648,-0.467664561404111,0.068,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"PIAS3",0.490664384618772,-0.467525943353811,0.074,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"YWHAZ",0.68418413913729,-0.467380767579612,0.689,0.667,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"WASHC5",0.339112874312596,0.467042955512877,0.133,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CFAP300",0.482402466587996,-0.466914244090521,0.076,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"STON2",0.361900315761911,0.466698120214319,0.122,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"MTX3",0.489938406270396,-0.466654424224931,0.074,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"NMT2",0.339349886447382,0.466418430957954,0.133,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"ZGPAT",0.483825818859393,-0.466392824549856,0.076,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"MIR29B2CHG",0.393447782582275,0.466100261517874,0.109,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CRAT",0.312497636069781,0.465904302710488,0.146,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"UBB",0.128010392720427,0.46568457576642,0.895,0.667,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"MBOAT2",0.517043195420215,-0.465514410027903,0.066,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"SLF2",0.352650101331384,0.465508671788102,0.127,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"PDIA3",0.262114786287706,0.465001860739694,0.759,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"AARSD1",0.329998833486209,0.464746935378494,0.137,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CTIF",0.368294708531966,0.464680621902889,0.119,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"RHOG",0.815916352662063,-0.464467515859809,0.231,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"TOMM7",0.797142305440281,-0.464344091553071,0.833,0.667,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"AARS",0.342685822861101,0.464328775420209,0.131,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"ATP5MG",0.83226589973415,-0.464254630039752,0.829,0.5,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ZNF568",0.492851125970362,-0.464226013364217,0.073,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"BTF3",0.427938310473515,-0.463672641852286,0.908,0.667,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ENDOD1",0.335109254791334,0.463613131315981,0.135,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SLC4A1AP",0.325648211313688,0.463606857403709,0.14,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"HNRNPH2",0.465791276794299,0.463495644744959,0.297,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"ULK3",0.497264807054719,-0.463471721840811,0.071,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"TRMT13",0.346055274529939,0.463094773065419,0.13,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"NEDD4",0.355125543112807,0.46297076263214,0.125,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"TOX4",0.469752234070493,0.462897901800741,0.298,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"ZNF800",0.895248535708076,-0.462814588109895,0.207,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"NIPBL-DT",0.484539602170497,-0.462483403140087,0.075,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"USP5",0.477464387678702,-0.461826819116654,0.078,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"SVIL",0.291874298490788,-0.461757649644743,0.472,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"TRIM65",0.482757779699109,-0.461584850088202,0.076,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"FZD7",0.337222816745234,0.461339389583745,0.134,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"ZNF576",0.314249655096909,0.461213696576976,0.145,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"MBTD1",0.370106566004994,0.461070760811142,0.119,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"UBN2",0.952517737448902,-0.461007025372027,0.156,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"SLC27A5",0.475368523762714,-0.460736626906198,0.078,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"FGF14",0.444343731274456,0.46065543591896,0.089,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"USP40",0.359375477926306,0.460569947374544,0.123,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"PRPSAP2",0.335109254600001,0.46050786487378,0.135,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"MORC2",0.500984655268544,-0.460418085250716,0.07,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"HDAC2",0.848902775920392,-0.460340029874106,0.221,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"PRTFDC1",0.335812282649389,0.460043637618256,0.135,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"LXN",0.343645080775232,0.459920110564033,0.131,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"IQGAP1",0.749761330550252,-0.459607924643942,0.612,0.5,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"NOP2",0.484182534232069,-0.45943961600288,0.076,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"CDR2",0.908781456528874,-0.45942659733955,0.202,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ANKRD33B",0.511225003896935,-0.459381661315973,0.067,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"FZD6",0.494316354870005,-0.459068928823725,0.072,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"AC097534.2",0.531000291972025,-0.459057326711439,0.062,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"CCDC191",0.517434465412676,-0.458984603166323,0.065,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"AC114971.1",0.541736726266499,-0.458925153877231,0.059,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"MRPL48",0.333707653775951,0.458226472033713,0.136,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"BBS1",0.487769190720742,-0.458170976211668,0.074,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"CALR",0.299616969346556,0.458065402249603,0.694,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CCDC58",0.461027543123123,-0.457560950685716,0.083,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"RBL1",0.533858862388112,-0.457437805035626,0.061,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"BPTF",0.824696723096846,-0.457415409537428,0.413,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"HDGF",0.685252606930416,-0.45733347314272,0.281,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"PCGF3",0.350437518861018,0.456936393003962,0.128,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"NMT1",0.514678459507868,-0.456414339580735,0.352,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"NCKAP5L",0.346539391053893,0.456368042454105,0.129,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CASP3",0.330922138543177,0.45634155040338,0.137,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"NCOA1",0.54966822742985,0.456333532629084,0.505,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"PPP2R5A",0.920690508437613,-0.456266661298052,0.15,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"SLC46A3",0.509689338752334,-0.455795522562052,0.068,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"HACD3",0.928012453195402,-0.455709430448876,0.39,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ZNF836",0.496894927961504,-0.455670152706354,0.072,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"CPEB2",0.375336068958653,0.455584634798655,0.116,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CSNK1E",0.501243286054606,0.455531745237962,0.284,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CAPN2",0.904931748754738,-0.455458517044998,0.382,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"HDAC7",0.723522535699114,-0.45424168673373,0.266,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"IFNAR2",0.364699242143293,0.454185401973609,0.121,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"ACP2",0.472938585860888,-0.45410651335197,0.079,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"NECAB3",0.491756098336987,-0.453588326291797,0.073,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"CLASRP",0.362153824277727,0.45348810635898,0.122,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CBLL1",0.327473025393121,0.453461437054461,0.139,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"GPATCH11",0.335577774599082,0.453346610987322,0.135,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SLC35A5",0.330691069568376,0.453338515554933,0.137,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"TM4SF1",0.447232636833267,0.453319989987131,0.088,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"AL353807.5",0.475368523817581,-0.453227913604856,0.078,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"FGF12",0.527358599758021,-0.453070635756754,0.063,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"OMA1",0.337930332591305,0.453020118447759,0.134,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"RDH10",0.360383183610491,0.452927841215597,0.123,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"ST8SIA1",0.545107303115933,-0.452698036780991,0.058,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ZFC3H1",0.550354487904025,0.452615324070551,0.268,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"C17orf75",0.483469455141756,-0.452509169434384,0.076,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"PYM1",0.32655934724865,0.452259101861967,0.139,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"DR1",0.957215052690368,-0.452131069000239,0.175,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"MBTPS1",0.85688815921586,-0.452022513881988,0.358,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"HACD2",0.337458488358828,0.451613508412223,0.134,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"TMEM63A",0.509689338651816,-0.451603695341065,0.068,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"SHMT2",0.317117240353522,0.451294637002196,0.144,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"ZMAT1",0.537568515891757,-0.4508903169352,0.06,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"PFDN6",0.322704449622799,0.450704365962062,0.141,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"MDH1",0.450729583268828,0.450670354980302,0.488,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CTNNBIP1",0.478516888362459,-0.450569222365505,0.077,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"MCM9",0.381180684239121,0.450496960768673,0.114,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SYS1",0.731715320597586,-0.450478992305097,0.262,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"WASHC2C",0.341729300749632,0.450357716200807,0.132,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"PLOD3",0.32270444958117,0.45004030646591,0.141,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
