"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comparison","group_col","ident_1","ident_2","direction"
"ACSL5",9.58483876073025e-18,-1.87489051723736,0.047,0.11,2.92097961233254e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"MRPS33",9.59914261000695e-18,1.03228899476683,0.23,0.11,2.92533871039962e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"SH3PXD2A",9.86370020455588e-18,1.29134035713163,0.201,0.09,3.0059626373384e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"MYO1B",1.00624080834081e-17,1.1105313984558,0.145,0.047,3.06651886341861e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"GSPT2",1.0078815986712e-17,1.9387674745687,0.096,0.015,3.07151917195049e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"KIAA1217",1.01806447110521e-17,2.2432473722187,0.126,0.036,3.10255147569314e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"LIN54",1.05116275117366e-17,-1.48965149829814,0.056,0.123,3.20341848420172e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"MYL6",1.06318012146329e-17,0.241695936952625,0.914,0.849,3.24004142015938e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"ALG2",1.0774274579181e-17,1.51987844843967,0.167,0.063,3.28346017800541e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"NR2F1-AS1",1.15097496913699e-17,1.65756210549391,0.097,0.016,3.50759621844497e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"ARFIP1",1.15977685406666e-17,0.510117523495368,0.261,0.131,3.53441996276814e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"RNF180",1.26376836524934e-17,4.85206867165874,0.075,0.004,3.85133409309735e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"NR1D1",1.30483649233598e-17,1.57857013497455,0.143,0.047,3.9764892103939e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"NFKBIB",1.31651591976787e-17,-1.09212040452634,0.147,0.244,4.01208226549259e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"BIN1",1.3275674452592e-17,0.920001860641796,0.284,0.159,4.0457617894274e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"RPE",1.33974641833539e-17,1.16956374156085,0.149,0.05,4.08287720987711e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"TAF10",1.37777486430287e-17,0.434734977465992,0.506,0.357,4.19876889896301e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"KMT2E-AS1",1.3979004338098e-17,1.27655265232748,0.158,0.058,4.26010157203536e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"RGL3",1.40509468739094e-17,3.75650169202513,0.074,0.003,4.2820260598239e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"LIX1L-AS1",1.41735140158123e-17,-2.17962543720166,0.017,0.059,4.31937839631881e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"NFATC2IP",1.4337090896603e-17,-1.31225243279145,0.117,0.204,4.36922845073978e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"SRPK2",1.44648894114847e-17,-0.981166679269079,0.437,0.508,4.40817504814996e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"WNT5A",1.45424735016053e-17,2.67629913011717,0.084,0.009,4.43181879961423e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"NDUFA9",1.48577155460499e-17,0.833690582699926,0.243,0.119,4.52788881265872e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"TANGO6",1.50283508644972e-17,-1.37678678487193,0.094,0.176,4.57988992595551e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"KLHDC1",1.53140893493007e-17,1.46583840583489,0.129,0.037,4.66696872919938e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"DTNBP1",1.53526953611946e-17,-1.38289271032453,0.149,0.239,4.67873391132404e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"ASAH1",1.58731628992325e-17,0.393722572153078,0.383,0.238,4.8373463935411e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"TMEM41B",1.62758291059331e-17,-1.24663719984535,0.163,0.258,4.96005892003311e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"ZZEF1",1.62816502180745e-17,-1.3111666854802,0.135,0.228,4.96183290395821e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"ITGA9-AS1",1.67023705305532e-17,4.43841465142958,0.077,0.005,5.09004741918609e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"MCTS1",1.67375902614632e-17,0.727564248647558,0.225,0.106,5.1007806321809e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"AL592429.2",1.68193517383364e-17,-1.85137348031312,0.014,0.052,5.12569744225803e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"ZNF438",1.71184230583284e-17,0.513468262707107,0.234,0.11,5.21683942702558e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"ZNRD2",1.72124112676405e-17,1.36823758969179,0.184,0.076,5.24548233381344e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"ZNF611",1.7414327868563e-17,-1.85977143766292,0.071,0.144,5.30701641794458e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"S1PR2",1.76588132617321e-17,2.61728936605541,0.106,0.023,5.38152334151286e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"AL354733.3",1.77993908117249e-17,-2.19217069203798,0.013,0.05,5.42436434987316e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"CIB1",1.79532691519348e-17,-0.740481398735369,0.555,0.605,5.47125877405213e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"KIF1BP",1.8137496735968e-17,0.986235891741562,0.174,0.067,5.52740213028625e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"STK32B",1.81851282003979e-17,3.6139103958516,0.077,0.005,5.54191781907127e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"LACTB",1.82483016742157e-17,-1.29913279464357,0.12,0.208,5.56116993521725e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"IL7",1.84775923711276e-17,2.2178232292803,0.096,0.016,5.63104627510113e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"DDX39B",1.85803354259018e-17,0.364246269831509,0.503,0.354,5.66235722104358e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"GNG12-AS1",1.87290398658176e-17,5.13825309952259,0.075,0.004,5.70767489910793e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"CPM",1.90602410878582e-17,-1.93783363310247,0.016,0.057,5.80860847152478e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"TSHZ3",1.90862493285037e-17,1.54571558858712,0.136,0.043,5.8165344828615e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"NFATC2",1.9644894927462e-17,-0.371068663341959,0.25,0.382,5.98678172914406e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"BCL2L11",1.97051404317607e-17,-1.33561921352745,0.082,0.161,6.00514154657907e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"MEGF6",1.99350677656158e-17,1.61664953435147,0.123,0.033,6.07521190157142e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"CFAP300",2.02414774433209e-17,5.17558142444674,0.076,0.005,6.16859025085205e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"SNX15",2.02486849627382e-17,1.31668087087563,0.131,0.038,6.17078674239448e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"BRWD1",2.04794463989619e-17,-0.889720295909289,0.299,0.406,6.24111129008363e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"RIT1",2.08090444100507e-17,-1.38194171569722,0.12,0.207,6.34155628396296e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"ACKR4",2.08607843756969e-17,3.48572013204126,0.084,0.009,6.35732403849363e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"PDE1C",2.09398843314239e-17,5.57303937543471,0.073,0.003,6.38142975000142e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"SPACA9",2.09665804331178e-17,3.00283509237676,0.071,0.002,6.38956538699265e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"B3GNTL1",2.12306077296089e-17,-1.7837986030349,0.038,0.095,6.47002770559831e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"KLHL42",2.16529850559992e-17,1.46690644558484,0.143,0.047,6.59874719581575e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"AL135925.1",2.20283254299963e-17,1.73094853181602,0.126,0.035,6.71313217479137e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"DNALI1",2.20893525911526e-17,4.33023847179296,0.075,0.004,6.73173020215375e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"SRD5A3",2.21839190985288e-17,2.3555889306011,0.102,0.02,6.76054934527664e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"MPC2",2.29622704075052e-17,0.503224810307894,0.42,0.267,6.9977519066872e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"AC008555.4",2.31340723749797e-17,-1.91053656140928,0.017,0.058,7.05010855627506e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"POM121",2.46742656253004e-17,-1.14835967357571,0.133,0.225,7.51948244931031e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"FER",2.49364185889873e-17,0.422478637901543,0.433,0.27,7.59937356499388e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"MAP3K8",2.52629496118204e-17,-0.811016665427478,0.291,0.406,7.69888389420226e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"AC005921.2",2.59038981673814e-17,-1.88687681570323,0.016,0.055,7.89421296650948e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"AKIRIN2",2.6339965427766e-17,-0.877300570668525,0.246,0.354,8.0271044641117e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"FOSL2",2.66388318628149e-17,-0.934171945557637,0.336,0.439,8.11818401019284e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"FH",2.6826982164853e-17,1.6567556092508,0.137,0.043,8.17552281473896e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"BABAM2",2.74525229756232e-17,-1.16739565663911,0.251,0.346,8.36615637682117e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"METTL27",2.88069266561805e-17,2.86417639785403,0.076,0.005,8.77891089847101e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"LINC01266",2.90666434377152e-17,5.93709342880649,0.069,0.001,8.8580595876437e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"SRPRA",2.91474937193363e-17,0.628490743570188,0.352,0.211,8.88269871096774e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"WDR61",2.92315488975506e-17,0.22871216403534,0.275,0.145,8.90831452652855e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"TMEM187",2.93036350209234e-17,1.87895725690196,0.08,0.007,8.93028277262642e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"VTI1B",2.98934323101419e-17,0.670609372595062,0.293,0.16,9.11002349651573e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"RRP12",3.05079551671988e-17,-1.28439437840149,0.057,0.125,9.29729933720384e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"MRM2",3.12727431322034e-17,1.59577338246859,0.132,0.039,9.53036846953898e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"TMEM37",3.15476710128481e-17,5.1601295253387,0.072,0.003,9.61415274116546e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"BTAF1",3.18366161637915e-17,-1.33753274717029,0.197,0.298,9.70220877591546e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"ALG11",3.19696868735811e-17,1.79779948336213,0.129,0.038,9.74276207472384e-13,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"COLCA1",3.35802029211817e-17,6.76187470276603,0.066,0,1.02335668402301e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"SERTAD4",3.35802032017202e-17,6.78298639946759,0.066,0,1.02335669257242e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"IRX2",3.53147977630987e-17,4.61158320945956,0.075,0.005,1.07621846183043e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"SMARCD3",3.60158598002389e-17,2.89799034717549,0.094,0.016,1.09758332741228e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"UNC13B",3.63387343469222e-17,2.03574088278579,0.102,0.021,1.10742292922246e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"ENDOG",3.63767290918208e-17,0.884907879316884,0.187,0.078,1.10858081907324e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"FAM107A",3.65816431086567e-17,4.80571743590188,0.072,0.003,1.11482557373631e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"ACTR2",3.70959328047447e-17,-0.765103726115635,0.442,0.521,1.1304985522246e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"MAFB",3.72902296245714e-17,1.04817757158868,0.311,0.188,1.13641974780881e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"MPHOSPH10",3.79528810291981e-17,0.656371900937466,0.335,0.198,1.15661404936481e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"ARL14EP",3.81874279765424e-17,0.796763765008695,0.231,0.109,1.16376186758513e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"NAGK",3.9489637038067e-17,0.898236719938822,0.207,0.094,1.20344668873509e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"WBP1L",3.96486728112056e-17,0.642032369285743,0.24,0.121,1.20829330392149e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"SBNO1",4.19613682453475e-17,-0.991516354048655,0.188,0.289,1.27877269727696e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"CD164",4.32476019606255e-17,0.32233993932611,0.57,0.41,1.31797066975006e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"NKRF",4.40030109554737e-17,-1.90867319736995,0.042,0.1,1.34099175886806e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"BPHL",4.45958565422931e-17,2.57139774301338,0.096,0.017,1.35905872812638e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"LCORL",4.57610224326277e-17,-1.30834814634884,0.149,0.24,1.39456715863433e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"RNF213-AS1",4.58618133952584e-17,-1.67347869757252,0.036,0.091,1.3976387632205e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"DNAJC3",4.73516832444295e-17,0.428222613018289,0.553,0.412,1.44304254687399e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"MAML1",4.75286880211057e-17,-1.24418126917262,0.098,0.182,1.44843676744319e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"NTM",4.81642112277835e-17,2.07656490236902,0.103,0.022,1.4678043371667e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"ATP6V1E1",5.13596911521722e-17,0.68431958648317,0.286,0.159,1.56518658786245e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"CYS1",5.39203619078734e-17,6.0103502707592,0.067,0.001,1.64322302914244e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"BPGM",5.4725546237367e-17,-1.31369733480099,0.111,0.195,1.66776102158376e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"SETMAR",5.62210359350642e-17,2.63550180586184,0.092,0.015,1.71333607012108e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"UFD1",5.72662784275534e-17,0.604663654760337,0.338,0.2,1.74518983507969e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"DERL2",5.79365664027994e-17,0.620984402532493,0.361,0.227,1.76561686112531e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"KATNAL1",5.86554766245196e-17,1.02661894182059,0.161,0.061,1.78752565013223e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"EBAG9",5.94462383183311e-17,0.895053317149343,0.209,0.095,1.81162411275114e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"SLC38A10",5.94872001116326e-17,0.782051265784043,0.215,0.101,1.812872423402e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"ETAA1",6.02015181375101e-17,1.98767637376896,0.107,0.024,1.83464126524062e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"EIF2B1",6.09581091362081e-17,0.904224106220725,0.177,0.07,1.85769837592594e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"PHC2",6.14236654264665e-17,0.72302451225149,0.292,0.165,1.87188620387157e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"MRAS",6.5157160585115e-17,1.50952018592775,0.118,0.031,1.98566446883138e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"FAM204A",6.56543349307077e-17,0.673964107958728,0.366,0.23,2.00081585701332e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"PCSK7",6.56656324366472e-17,-0.932797931703017,0.115,0.203,2.00116014850682e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"ADAM15",6.66909534409342e-17,1.45465278399452,0.111,0.027,2.03240680611247e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"PINLYP",6.74414509541801e-17,4.00028578201499,0.078,0.007,2.05527821782864e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"KLHL9",6.75437093527378e-17,1.2697855186338,0.139,0.045,2.05839454252469e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"KLRD1",6.76885289925105e-17,-1.61670994198351,0.051,0.114,2.06280792104676e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"HAAO",6.89601424350413e-17,2.72523684462092,0.082,0.009,2.10156034070789e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"AC027644.3",7.29722131376336e-17,1.68218791394032,0.118,0.032,2.22382819536939e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"B9D1",7.35711649773217e-17,1.98437293250782,0.089,0.013,2.24208125268388e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"LIN52",7.3613511013015e-17,-1.78358097953717,0.087,0.163,2.24337174812163e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"CFAP20",7.39896801611236e-17,0.783426200012686,0.243,0.121,2.25483550291024e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"C16orf86",7.5856869278334e-17,2.98512996615506,0.077,0.006,2.31173809125723e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"ST6GALNAC4",7.71439070205784e-17,1.9058335522858,0.125,0.037,2.35096056645213e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"WDR76",7.74045149101782e-17,-1.79936982205387,0.021,0.064,2.35890259188768e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"MSX2",7.80873535025185e-17,4.41552687332532,0.069,0.002,2.37971209798925e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"DOCK4",7.88667555327877e-17,-1.25115306001216,0.312,0.42,2.4034643748617e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"NAA10",7.97111921417884e-17,0.679718055312681,0.295,0.164,2.429198580521e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"AC004889.1",7.97844140577717e-17,1.93391314830599,0.106,0.024,2.43143001841059e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"ZNF274",8.02895864448997e-17,-1.35900751195933,0.057,0.123,2.44682514690832e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"TSPAN7",8.06131097583301e-17,4.79459185423236,0.069,0.002,2.45668451988511e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"NOL8",8.16272724520882e-17,0.623675816492565,0.219,0.103,2.48759112797739e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"ROCK1",8.26367965606746e-17,-0.873986681867662,0.399,0.484,2.51835637518656e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"RETREG1",8.38217864125078e-17,-1.22258692298841,0.109,0.193,2.55446894092118e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"RPUSD3",8.59464921528458e-17,1.47694276511691,0.13,0.04,2.61921934835797e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"LIPA",8.68481018236291e-17,0.618095452724821,0.192,0.081,2.6466959030751e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"GIT2",8.75617101781404e-17,-1.30768899587211,0.112,0.196,2.66844311767883e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"ZFAND1",9.1007754543085e-17,0.914952913136706,0.239,0.122,2.77346131970052e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"TIPRL",9.26761694637177e-17,0.435822891109711,0.343,0.202,2.8243062644068e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"C19orf12",9.47187333320109e-17,0.511613292285982,0.192,0.081,2.88655339829303e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"FAM219B",9.59176397167475e-17,1.83498280435292,0.125,0.037,2.92309007036788e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"ALCAM",9.75785317258257e-17,-1.51192699885617,0.162,0.252,2.97370575434454e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"PER3",9.79894618764531e-17,1.25289619084457,0.166,0.064,2.98622885068491e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"WDR34",9.81735871136969e-17,2.06602450711122,0.1,0.02,2.99184006728991e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"LPCAT3",1.00039195235079e-16,-1.35847829326625,0.163,0.255,3.04869447478904e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"DSCAML1",1.00625278191018e-16,2.97957561598539,0.085,0.011,3.06655535287127e-12,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
