"logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR","vsmc_state","vsmc_state_fraction","significant","DA_FDR"
-8.60668927397609,12.0398247755095,6.98353409940584,0.00826066452636084,0.0202122372476989,108,NA,"metabolic-stress VSMC",0.775,TRUE,0.0202122372476989
-7.89824385214683,11.3908281570516,8.38519929326371,0.00380486343884225,0.0202122372476989,109,NA,"contractile VSMC",1,TRUE,0.0202122372476989
1.49455369372971,10.7669002445849,1.43551327664849,0.230942854261238,0.280194646327353,110,NA,"inflammatory VSMC",1,FALSE,0.280194646327353
-8.49872296110532,11.9354308251432,6.90359722763168,0.00863745241513901,0.0202122372476989,111,NA,"metabolic-stress VSMC",1,TRUE,0.0202122372476989
2.41606027723749,10.8996433091075,2.74484157038973,0.0976528066368619,0.129234139847081,112,NA,"inflammatory VSMC",1,FALSE,0.129234139847081
-6.1696837108472,11.7253584924005,4.70095650021253,0.0302088287228712,0.0495339845315269,113,NA,"contractile VSMC",0.63855421686747,TRUE,0.0495339845315269
-6.65054008247215,11.5419821674939,5.77447350200208,0.0163091063658632,0.0341995624779937,114,NA,"metabolic-stress VSMC",0.936170212765957,TRUE,0.0341995624779937
-4.4693761002812,12.0634597579937,2.63333333367442,0.104726281113272,0.137232612750958,115,NA,"contractile VSMC",0.894736842105263,FALSE,0.137232612750958
-6.68496985543664,11.5740842969122,5.6737115110448,0.017270805043543,0.0354625625483519,116,NA,"synthetic VSMC",0.557692307692308,TRUE,0.0354625625483519
-8.28811591255219,11.7518609046419,7.14699748767691,0.00754165288191028,0.0202122372476989,117,NA,"synthetic VSMC",1,TRUE,0.0202122372476989
-7.4281656794039,12.2519116999894,5.52015482529148,0.0188504366519125,0.0371043404983847,118,NA,"metabolic-stress VSMC",0.887640449438202,TRUE,0.0371043404983847
1.49127702305276,10.3382268042717,1.99381081013316,0.158026368625235,0.198089328755589,119,NA,"inflammatory VSMC",1,FALSE,0.198089328755589
-6.29914909418656,11.2426428357193,7.04596062662134,0.00797813960695522,0.0202122372476989,120,NA,"ECM-remodeling VSMC",0.976744186046512,TRUE,0.0202122372476989
-5.79160296392473,11.3976419396616,5.48956885764803,0.0191825079047979,0.0374420081070637,121,NA,"ECM-remodeling VSMC",0.426229508196721,TRUE,0.0374420081070637
