"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence","status"
"Fibroblast","Macrophage","C3","ITGAM_ITGB2",0.00245833096935859,0,"C3_ITGAM_ITGB2","C3 - (ITGAM+ITGB2)","COMPLEMENT","Secreted Signaling","PMID: 16234578","STA"
"VSMC","Macrophage","C3","ITGAX_ITGB2",0.000330191617365491,0,"C3_ITGAX_ITGB2","C3 - (ITGAX+ITGB2)","COMPLEMENT","Secreted Signaling","PMID: 16234578","STA"
"Fibroblast","Macrophage","C3","ITGAX_ITGB2",0.00257932933913465,0,"C3_ITGAX_ITGB2","C3 - (ITGAX+ITGB2)","COMPLEMENT","Secreted Signaling","PMID: 16234578","STA"
"T_NK","VSMC","GZMA","PARD3",0.000276839095378157,0,"GZMA_PARD3","GZMA - PARD3","PARs","Secreted Signaling","KEGG: hsa04080","STA"
"T_NK","EC","GZMA","PARD3",0.000241319821438702,0,"GZMA_PARD3","GZMA - PARD3","PARs","Secreted Signaling","KEGG: hsa04080","STA"
"T_NK","Fibroblast","GZMA","PARD3",0.00102378637861293,0,"GZMA_PARD3","GZMA - PARD3","PARs","Secreted Signaling","KEGG: hsa04080","STA"
"Fibroblast","EC","SEMA3C","NRP1_PLXNA2",0.000177471782667013,0,"SEMA3C_NRP1_PLXNA2","SEMA3C - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782","STA"
"Fibroblast","EC","SEMA3C","NRP2_PLXNA2",9.20368207679817e-05,0,"SEMA3C_NRP2_PLXNA2","SEMA3C - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782","STA"
"Fibroblast","EC","SEMA3C","NRP1_NRP2",0.000116758762960229,0,"SEMA3C_NRP1_NRP2","SEMA3C - (NRP1+NRP2)","SEMA3","Secreted Signaling","PMID: 27533782","STA"
"Fibroblast","EC","SEMA3C","PLXND1",7.21039325719254e-05,0,"SEMA3C_PLXND1","SEMA3C - PLXND1","SEMA3","Secreted Signaling","PMID: 27533782","STA"
"Macrophage","EC","ADM","CALCRL",0.000608651041567026,0,"ADM_CALCRL","ADM - CALCRL","CALCR","Secreted Signaling","KEGG: hsa04080","STA"
"VSMC","Macrophage","ANXA1","FPR1",0.00416366030580535,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","STA"
"Macrophage","Macrophage","ANXA1","FPR1",0.00347389216152603,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","STA"
"EC","Macrophage","ANXA1","FPR1",0.00368203695059278,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","STA"
"Fibroblast","Macrophage","ANXA1","FPR1",0.00516092396497469,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","STA"
"T_NK","Macrophage","ANXA1","FPR1",0.00356090261419213,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","STA"
"VSMC","VSMC","GAS6","AXL",0.000401593163334737,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848","STA"
"Macrophage","VSMC","GAS6","AXL",8.27973043287812e-05,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848","STA"
"EC","VSMC","GAS6","AXL",0.00046867773478387,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848","STA"
"Fibroblast","VSMC","GAS6","AXL",0.000602341724936071,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848","STA"
"VSMC","Fibroblast","GAS6","AXL",0.000380800721920301,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848","STA"
"Macrophage","Fibroblast","GAS6","AXL",7.84796968867032e-05,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848","STA"
"EC","Fibroblast","GAS6","AXL",0.000444448685682144,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848","STA"
"Fibroblast","Fibroblast","GAS6","AXL",0.000571296672881718,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848","STA"
"VSMC","Macrophage","GAS6","MERTK",0.000400596656516977,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848","STA"
"Macrophage","Macrophage","GAS6","MERTK",8.25902996749627e-05,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848","STA"
"EC","Macrophage","GAS6","MERTK",0.000467516615001605,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848","STA"
"Fibroblast","Macrophage","GAS6","MERTK",0.000600854197352914,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848","STA"
"VSMC","VSMC","GRN","SORT1",0.000114115435617275,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433","STA"
"Macrophage","VSMC","GRN","SORT1",0.000435571541868899,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433","STA"
"EC","VSMC","GRN","SORT1",0.000298430696080496,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433","STA"
"Fibroblast","VSMC","GRN","SORT1",0.000106853576132028,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433","STA"
"Macrophage","Macrophage","LGALS9","PTPRC",0.000834450810050488,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","STA"
"Macrophage","T_NK","LGALS9","PTPRC",0.000824749988855974,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","STA"
"EC","VSMC","PROS1","AXL",7.98493954366958e-05,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161","STA"
"Fibroblast","VSMC","PROS1","AXL",9.93670913046487e-05,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161","STA"
"EC","Fibroblast","PROS1","AXL",7.56852373238011e-05,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161","STA"
"Fibroblast","Fibroblast","PROS1","AXL",9.41873435660917e-05,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161","STA"
"Macrophage","VSMC","LGALS9","CD44",0.000263439497766096,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","STA"
"Macrophage","Macrophage","LGALS9","CD44",0.000493162145279766,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","STA"
"Macrophage","Fibroblast","LGALS9","CD44",0.000286261364414206,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","STA"
"Macrophage","T_NK","LGALS9","CD44",0.000407539786831376,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","STA"
"Fibroblast","VSMC","PTPRS","NTRK3",5.94027740698695e-05,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;","STA"
"Fibroblast","Fibroblast","SLITRK4","PTPRS",4.81871609401154e-05,0,"SLITRK4_PTPRS","SLITRK4 - PTPRS","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649","STA"
"EC","VSMC","IGFBP3","TMEM219",0.000357696005257413,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938","STA"
"EC","Macrophage","IGFBP3","TMEM219",0.000139588026360024,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938","STA"
"EC","EC","IGFBP3","TMEM219",0.000470148846754512,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938","STA"
"EC","Fibroblast","IGFBP3","TMEM219",0.00014229335420667,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938","STA"
"Macrophage","VSMC","LGALS9","P4HB",0.000230374935220426,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot","STA"
"Macrophage","Macrophage","LGALS9","P4HB",7.57672159828969e-05,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot","STA"
"Macrophage","EC","LGALS9","P4HB",0.000102649866128462,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot","STA"
"Macrophage","Fibroblast","LGALS9","P4HB",0.000230946349601034,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot","STA"
"Macrophage","T_NK","LGALS9","P4HB",7.01615994217737e-05,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot","STA"
"VSMC","VSMC","PPIA","BSG",0.00351306012842745,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","STA"
"EC","VSMC","PPIA","BSG",0.00365189052839469,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","STA"
"Fibroblast","VSMC","PPIA","BSG",0.00307537068383843,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","STA"
"T_NK","VSMC","PPIA","BSG",0.00230236800441216,0.08,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","STA"
"VSMC","EC","PPIA","BSG",0.0032389507048075,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","STA"
"EC","EC","PPIA","BSG",0.00336788504219315,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","STA"
"Fibroblast","EC","PPIA","BSG",0.00283292936632838,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","STA"
"VSMC","Fibroblast","PPIA","BSG",0.00318096957852301,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","STA"
"EC","Fibroblast","PPIA","BSG",0.00330779040596228,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","STA"
"Fibroblast","Fibroblast","PPIA","BSG",0.00278170124858595,0.02,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","STA"
"Fibroblast","Fibroblast","SLIT2","ROBO1",0.000206128770036042,0,"SLIT2_ROBO1","SLIT2 - ROBO1","SLIT","Secreted Signaling","PMID:10102268","STA"
"Fibroblast","Fibroblast","SLIT2","ROBO2",0.000379167518851289,0,"SLIT2_ROBO2","SLIT2 - ROBO2","SLIT","Secreted Signaling","PMID:10102268","STA"
"EC","Macrophage","PROS1","MERTK",7.96497471138827e-05,0,"PROS1_MERTK","PROS1 - MERTK","PROS","Secreted Signaling","PMID: 34631419","STA"
"Fibroblast","Macrophage","PROS1","MERTK",9.91187567591682e-05,0,"PROS1_MERTK","PROS1 - MERTK","PROS","Secreted Signaling","PMID: 34631419","STA"
"VSMC","VSMC","COL1A1","ITGA1_ITGB1",0.0012788998904434,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","VSMC","COL1A1","ITGA1_ITGB1",0.00107547099729054,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","EC","COL1A1","ITGA1_ITGB1",0.000963939555275709,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","EC","COL1A1","ITGA1_ITGB1",0.000809625453937499,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","VSMC","COL1A2","ITGA1_ITGB1",0.00232825141715648,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","VSMC","COL1A2","ITGA1_ITGB1",0.00265413317580033,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","EC","COL1A2","ITGA1_ITGB1",0.00176593994872727,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","EC","COL1A2","ITGA1_ITGB1",0.00201706997125655,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","VSMC","COL4A1","ITGA1_ITGB1",0.00131179266592997,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"EC","VSMC","COL4A1","ITGA1_ITGB1",0.000382978987460438,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","VSMC","COL4A1","ITGA1_ITGB1",0.00103924551862275,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","EC","COL4A1","ITGA1_ITGB1",0.00098892612862918,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"EC","EC","COL4A1","ITGA1_ITGB1",0.000287123343505035,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","EC","COL4A1","ITGA1_ITGB1",0.000782185372954578,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","VSMC","COL4A2","ITGA1_ITGB1",0.00137475917759448,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"EC","VSMC","COL4A2","ITGA1_ITGB1",0.000360807312675872,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","VSMC","COL4A2","ITGA1_ITGB1",0.000993782890495052,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","EC","COL4A2","ITGA1_ITGB1",0.00103678525277495,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"EC","EC","COL4A2","ITGA1_ITGB1",0.000270465351936952,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","EC","COL4A2","ITGA1_ITGB1",0.000747765121983803,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","VSMC","COL6A1","ITGA1_ITGB1",0.00167148794230246,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"EC","VSMC","COL6A1","ITGA1_ITGB1",0.000165840639127142,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","VSMC","COL6A1","ITGA1_ITGB1",0.00216707440842895,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","EC","COL6A1","ITGA1_ITGB1",0.0012628067543857,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"EC","EC","COL6A1","ITGA1_ITGB1",0.000124172141227551,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","EC","COL6A1","ITGA1_ITGB1",0.00164209776301447,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","VSMC","COL6A2","ITGA1_ITGB1",0.00256070533864672,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","VSMC","COL6A2","ITGA1_ITGB1",0.00239701252917501,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","EC","COL6A2","ITGA1_ITGB1",0.00194497207581655,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","EC","COL6A2","ITGA1_ITGB1",0.00181884643904451,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","VSMC","COL6A3","ITGA1_ITGB1",0.00036156104299815,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","VSMC","COL6A3","ITGA1_ITGB1",0.00220294857790432,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","EC","COL6A3","ITGA1_ITGB1",0.000271031571436899,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","EC","COL6A3","ITGA1_ITGB1",0.00166964132753749,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","EC","FN1","ITGA5_ITGB1",0.00471134431850137,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512","STA"
"EC","EC","FN1","ITGA5_ITGB1",0.00194514708090775,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","EC","FN1","ITGA5_ITGB1",0.00189343905788313,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","VSMC","FN1","ITGA8_ITGB1",0.00343738676423594,0,"FN1_ITGA8_ITGB1","FN1 - (ITGA8+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512","STA"
"EC","VSMC","FN1","ITGA8_ITGB1",0.00139161323065999,0,"FN1_ITGA8_ITGB1","FN1 - (ITGA8+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","VSMC","FN1","ITGA8_ITGB1",0.00135412825282188,0,"FN1_ITGA8_ITGB1","FN1 - (ITGA8+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","VSMC","LAMA2","ITGA1_ITGB1",0.000336968644183822,0,"LAMA2_ITGA1_ITGB1","LAMA2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"EC","VSMC","LAMA2","ITGA1_ITGB1",0.00017521795641036,0,"LAMA2_ITGA1_ITGB1","LAMA2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","VSMC","LAMA2","ITGA1_ITGB1",0.00271965678029975,0,"LAMA2_ITGA1_ITGB1","LAMA2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","EC","LAMA2","ITGA1_ITGB1",0.000252559815467923,0,"LAMA2_ITGA1_ITGB1","LAMA2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"EC","EC","LAMA2","ITGA1_ITGB1",0.000131200654759596,0,"LAMA2_ITGA1_ITGB1","LAMA2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","EC","LAMA2","ITGA1_ITGB1",0.002067682741948,0,"LAMA2_ITGA1_ITGB1","LAMA2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","VSMC","LAMA4","ITGA1_ITGB1",0.000174592689612748,0,"LAMA4_ITGA1_ITGB1","LAMA4 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"EC","VSMC","LAMA4","ITGA1_ITGB1",0.000290579351444217,0,"LAMA4_ITGA1_ITGB1","LAMA4 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","VSMC","LAMA4","ITGA1_ITGB1",0.000323508431427144,0,"LAMA4_ITGA1_ITGB1","LAMA4 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","EC","LAMA4","ITGA1_ITGB1",0.000130731978652427,0,"LAMA4_ITGA1_ITGB1","LAMA4 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"EC","EC","LAMA4","ITGA1_ITGB1",0.000217730751054789,0,"LAMA4_ITGA1_ITGB1","LAMA4 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","EC","LAMA4","ITGA1_ITGB1",0.000242451914569592,0,"LAMA4_ITGA1_ITGB1","LAMA4 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","VSMC","LAMA5","ITGA1_ITGB1",0.000263136554102187,0,"LAMA5_ITGA1_ITGB1","LAMA5 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"EC","VSMC","LAMA5","ITGA1_ITGB1",0.000287315788606272,0,"LAMA5_ITGA1_ITGB1","LAMA5 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","EC","LAMA5","ITGA1_ITGB1",0.000197135747315781,0,"LAMA5_ITGA1_ITGB1","LAMA5 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"EC","EC","LAMA5","ITGA1_ITGB1",0.000215281192230071,0,"LAMA5_ITGA1_ITGB1","LAMA5 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"EC","VSMC","LAMB1","ITGA1_ITGB1",0.000255428160887451,0,"LAMB1_ITGA1_ITGB1","LAMB1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"EC","EC","LAMB1","ITGA1_ITGB1",0.000191352035484086,0,"LAMB1_ITGA1_ITGB1","LAMB1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","VSMC","LAMB2","ITGA1_ITGB1",0.000324828097566083,0,"LAMB2_ITGA1_ITGB1","LAMB2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"EC","VSMC","LAMB2","ITGA1_ITGB1",0.000273619852870417,0,"LAMB2_ITGA1_ITGB1","LAMB2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","VSMC","LAMB2","ITGA1_ITGB1",0.000326391756537953,0,"LAMB2_ITGA1_ITGB1","LAMB2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","EC","LAMB2","ITGA1_ITGB1",0.000243442841847313,0,"LAMB2_ITGA1_ITGB1","LAMB2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"EC","EC","LAMB2","ITGA1_ITGB1",0.000205002358622761,0,"LAMB2_ITGA1_ITGB1","LAMB2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","EC","LAMB2","ITGA1_ITGB1",0.000244617001612215,0,"LAMB2_ITGA1_ITGB1","LAMB2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","VSMC","LAMC1","ITGA1_ITGB1",0.000311500491442003,0,"LAMC1_ITGA1_ITGB1","LAMC1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"EC","VSMC","LAMC1","ITGA1_ITGB1",0.000336148812101995,0,"LAMC1_ITGA1_ITGB1","LAMC1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","VSMC","LAMC1","ITGA1_ITGB1",0.00123118897945743,0,"LAMC1_ITGA1_ITGB1","LAMC1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","EC","LAMC1","ITGA1_ITGB1",0.000233435957882894,0,"LAMC1_ITGA1_ITGB1","LAMC1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"EC","EC","LAMC1","ITGA1_ITGB1",0.000251944119101564,0,"LAMC1_ITGA1_ITGB1","LAMC1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","EC","LAMC1","ITGA1_ITGB1",0.000927714034010481,0,"LAMC1_ITGA1_ITGB1","LAMC1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","EC","LAMA2","ITGA6_ITGB1",0.00036560277762086,0,"LAMA2_ITGA6_ITGB1","LAMA2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"EC","EC","LAMA2","ITGA6_ITGB1",0.000190169245262945,0,"LAMA2_ITGA6_ITGB1","LAMA2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","EC","LAMA2","ITGA6_ITGB1",0.00293665181285939,0,"LAMA2_ITGA6_ITGB1","LAMA2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","EC","LAMA4","ITGA6_ITGB1",0.000189490863657221,0,"LAMA4_ITGA6_ITGB1","LAMA4 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"EC","EC","LAMA4","ITGA6_ITGB1",0.000315301018353004,0,"LAMA4_ITGA6_ITGB1","LAMA4 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
