"tf","tf_group","NES","sample","status","vsmc_state","cells"
"MAX","MCA-R1--Ruptured--inflammatory VSMC",3.82554908147046,"MCA_R1","Ruptured","inflammatory VSMC",534
"MAX","MCA-R2--Ruptured--contractile VSMC",3.24909905021914,"MCA_R2","Ruptured","contractile VSMC",182
"MAX","MCA-R2--Ruptured--inflammatory VSMC",4.22534458121932,"MCA_R2","Ruptured","inflammatory VSMC",1078
"MAX","MCA-R2--Ruptured--metabolic-stress VSMC",3.69632045255996,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"MAX","MCA-R2--Ruptured--synthetic VSMC",2.33592203839135,"MCA_R2","Ruptured","synthetic VSMC",29
"MAX","STA1--STA--ECM-remodeling VSMC",2.5010619568658,"STA1","STA","ECM-remodeling VSMC",637
"MAX","STA1--STA--contractile VSMC",2.57203319895954,"STA1","STA","contractile VSMC",1019
"MAX","STA1--STA--inflammatory VSMC",3.96426558803844,"STA1","STA","inflammatory VSMC",148
"MAX","STA1--STA--metabolic-stress VSMC",2.66026177802537,"STA1","STA","metabolic-stress VSMC",1432
"MAX","STA1--STA--synthetic VSMC",2.75474533515166,"STA1","STA","synthetic VSMC",1049
"MAX","STA2--STA--ECM-remodeling VSMC",3.42030133095095,"STA2","STA","ECM-remodeling VSMC",459
"MAX","STA2--STA--contractile VSMC",2.91062339429893,"STA2","STA","contractile VSMC",989
"MAX","STA2--STA--inflammatory VSMC",4.61696109808077,"STA2","STA","inflammatory VSMC",378
"MAX","STA2--STA--metabolic-stress VSMC",2.9716314679238,"STA2","STA","metabolic-stress VSMC",943
"MAX","STA2--STA--synthetic VSMC",3.07290639162681,"STA2","STA","synthetic VSMC",1620
"MAX","STA3--STA--contractile VSMC",3.30672779180655,"STA3","STA","contractile VSMC",25
"MAZ","ACom-RR--Ruptured--contractile VSMC",1.36545731380132,"ACom_RR","Ruptured","contractile VSMC",32
"MAZ","ACom-RR--Ruptured--inflammatory VSMC",1.134313299854,"ACom_RR","Ruptured","inflammatory VSMC",945
"MAZ","ACom-RR--Ruptured--metabolic-stress VSMC",1.96288182614539,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"MAZ","MCA-R1--Ruptured--inflammatory VSMC",0.573832975978614,"MCA_R1","Ruptured","inflammatory VSMC",534
"MAZ","MCA-R2--Ruptured--contractile VSMC",0.830987400975423,"MCA_R2","Ruptured","contractile VSMC",182
"MAZ","MCA-R2--Ruptured--inflammatory VSMC",0.974369691926906,"MCA_R2","Ruptured","inflammatory VSMC",1078
"MAZ","MCA-R2--Ruptured--metabolic-stress VSMC",0.982384692509546,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"MAZ","MCA-R2--Ruptured--synthetic VSMC",0.948757343980684,"MCA_R2","Ruptured","synthetic VSMC",29
"MAZ","STA1--STA--ECM-remodeling VSMC",0.87599715935203,"STA1","STA","ECM-remodeling VSMC",637
"MAZ","STA1--STA--contractile VSMC",1.26542020195947,"STA1","STA","contractile VSMC",1019
"MAZ","STA1--STA--inflammatory VSMC",0.517685634404883,"STA1","STA","inflammatory VSMC",148
"MAZ","STA1--STA--metabolic-stress VSMC",1.0377298058695,"STA1","STA","metabolic-stress VSMC",1432
"MAZ","STA1--STA--synthetic VSMC",1.02991223148848,"STA1","STA","synthetic VSMC",1049
"MAZ","STA2--STA--ECM-remodeling VSMC",0.357333792892205,"STA2","STA","ECM-remodeling VSMC",459
"MAZ","STA2--STA--contractile VSMC",0.684546464276612,"STA2","STA","contractile VSMC",989
"MAZ","STA2--STA--inflammatory VSMC",0.84376217206688,"STA2","STA","inflammatory VSMC",378
"MAZ","STA2--STA--metabolic-stress VSMC",0.296714367695557,"STA2","STA","metabolic-stress VSMC",943
"MAZ","STA2--STA--synthetic VSMC",0.660307793024849,"STA2","STA","synthetic VSMC",1620
"MAZ","STA3--STA--contractile VSMC",0.322875238839129,"STA3","STA","contractile VSMC",25
"MBD1","ACom-RR--Ruptured--contractile VSMC",0.0859271059556742,"ACom_RR","Ruptured","contractile VSMC",32
"MBD1","ACom-RR--Ruptured--inflammatory VSMC",-2.11873793317137,"ACom_RR","Ruptured","inflammatory VSMC",945
"MBD1","ACom-RR--Ruptured--metabolic-stress VSMC",-0.334070126432979,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"MBD1","MCA-R1--Ruptured--inflammatory VSMC",-2.66673982310341,"MCA_R1","Ruptured","inflammatory VSMC",534
"MBD1","MCA-R2--Ruptured--contractile VSMC",-0.26781231599625,"MCA_R2","Ruptured","contractile VSMC",182
"MBD1","MCA-R2--Ruptured--inflammatory VSMC",-1.77520453265303,"MCA_R2","Ruptured","inflammatory VSMC",1078
"MBD1","MCA-R2--Ruptured--metabolic-stress VSMC",-0.809278009122652,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"MBD1","MCA-R2--Ruptured--synthetic VSMC",-1.10085615172634,"MCA_R2","Ruptured","synthetic VSMC",29
"MBD1","STA1--STA--ECM-remodeling VSMC",-0.950340434488292,"STA1","STA","ECM-remodeling VSMC",637
"MBD1","STA1--STA--contractile VSMC",-0.950022958403504,"STA1","STA","contractile VSMC",1019
"MBD1","STA1--STA--inflammatory VSMC",-2.5070432197379,"STA1","STA","inflammatory VSMC",148
"MBD1","STA1--STA--metabolic-stress VSMC",-0.800352732693931,"STA1","STA","metabolic-stress VSMC",1432
"MBD1","STA1--STA--synthetic VSMC",-0.835452240465536,"STA1","STA","synthetic VSMC",1049
"MBD1","STA2--STA--ECM-remodeling VSMC",-0.912893497024477,"STA2","STA","ECM-remodeling VSMC",459
"MBD1","STA2--STA--contractile VSMC",-0.812567232263762,"STA2","STA","contractile VSMC",989
"MBD1","STA2--STA--inflammatory VSMC",-2.27398092318674,"STA2","STA","inflammatory VSMC",378
"MBD1","STA2--STA--metabolic-stress VSMC",-0.751282005079059,"STA2","STA","metabolic-stress VSMC",943
"MBD1","STA2--STA--synthetic VSMC",-0.96620747896428,"STA2","STA","synthetic VSMC",1620
"MBD1","STA3--STA--contractile VSMC",-0.52789272793577,"STA3","STA","contractile VSMC",25
"MBD2","ACom-RR--Ruptured--contractile VSMC",-2.4537505757559,"ACom_RR","Ruptured","contractile VSMC",32
"MBD2","ACom-RR--Ruptured--inflammatory VSMC",-4.39635771875278,"ACom_RR","Ruptured","inflammatory VSMC",945
"MBD2","ACom-RR--Ruptured--metabolic-stress VSMC",-3.08285483851571,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"MBD2","MCA-R1--Ruptured--inflammatory VSMC",-3.67542453134485,"MCA_R1","Ruptured","inflammatory VSMC",534
"MBD2","MCA-R2--Ruptured--contractile VSMC",-3.93745828377124,"MCA_R2","Ruptured","contractile VSMC",182
"MBD2","MCA-R2--Ruptured--inflammatory VSMC",-4.25827074943022,"MCA_R2","Ruptured","inflammatory VSMC",1078
"MBD2","MCA-R2--Ruptured--metabolic-stress VSMC",-3.43560647145661,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"MBD2","MCA-R2--Ruptured--synthetic VSMC",-2.70464718355444,"MCA_R2","Ruptured","synthetic VSMC",29
"MBD2","STA1--STA--ECM-remodeling VSMC",-3.49606155386705,"STA1","STA","ECM-remodeling VSMC",637
"MBD2","STA1--STA--contractile VSMC",-3.52019088247601,"STA1","STA","contractile VSMC",1019
"MBD2","STA1--STA--inflammatory VSMC",-3.96239933357253,"STA1","STA","inflammatory VSMC",148
"MBD2","STA1--STA--metabolic-stress VSMC",-3.45456013569836,"STA1","STA","metabolic-stress VSMC",1432
"MBD2","STA1--STA--synthetic VSMC",-3.25108573178945,"STA1","STA","synthetic VSMC",1049
"MBD2","STA2--STA--ECM-remodeling VSMC",-3.96905334953064,"STA2","STA","ECM-remodeling VSMC",459
"MBD2","STA2--STA--contractile VSMC",-3.64539945989155,"STA2","STA","contractile VSMC",989
"MBD2","STA2--STA--inflammatory VSMC",-3.82668085558911,"STA2","STA","inflammatory VSMC",378
"MBD2","STA2--STA--metabolic-stress VSMC",-3.86304238803693,"STA2","STA","metabolic-stress VSMC",943
"MBD2","STA2--STA--synthetic VSMC",-3.23004035080198,"STA2","STA","synthetic VSMC",1620
"MBD2","STA3--STA--contractile VSMC",-2.69657291064079,"STA3","STA","contractile VSMC",25
"MEF2A","ACom-RR--Ruptured--contractile VSMC",4.63855537088489,"ACom_RR","Ruptured","contractile VSMC",32
"MEF2A","ACom-RR--Ruptured--inflammatory VSMC",7.08157443377646,"ACom_RR","Ruptured","inflammatory VSMC",945
"MEF2A","ACom-RR--Ruptured--metabolic-stress VSMC",6.81887192695012,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"MEF2A","MCA-R1--Ruptured--inflammatory VSMC",7.90861346157792,"MCA_R1","Ruptured","inflammatory VSMC",534
"MEF2A","MCA-R2--Ruptured--contractile VSMC",7.93126257982317,"MCA_R2","Ruptured","contractile VSMC",182
"MEF2A","MCA-R2--Ruptured--inflammatory VSMC",8.21754484434804,"MCA_R2","Ruptured","inflammatory VSMC",1078
"MEF2A","MCA-R2--Ruptured--metabolic-stress VSMC",8.05029551892289,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"MEF2A","MCA-R2--Ruptured--synthetic VSMC",8.02669240727104,"MCA_R2","Ruptured","synthetic VSMC",29
"MEF2A","STA1--STA--ECM-remodeling VSMC",8.35843437295305,"STA1","STA","ECM-remodeling VSMC",637
"MEF2A","STA1--STA--contractile VSMC",6.61281986956609,"STA1","STA","contractile VSMC",1019
"MEF2A","STA1--STA--inflammatory VSMC",7.43077868982499,"STA1","STA","inflammatory VSMC",148
"MEF2A","STA1--STA--metabolic-stress VSMC",6.19016859254386,"STA1","STA","metabolic-stress VSMC",1432
"MEF2A","STA1--STA--synthetic VSMC",6.78957509166249,"STA1","STA","synthetic VSMC",1049
"MEF2A","STA2--STA--ECM-remodeling VSMC",8.6738856621007,"STA2","STA","ECM-remodeling VSMC",459
"MEF2A","STA2--STA--contractile VSMC",7.50220806171154,"STA2","STA","contractile VSMC",989
"MEF2A","STA2--STA--inflammatory VSMC",7.46528445070657,"STA2","STA","inflammatory VSMC",378
"MEF2A","STA2--STA--metabolic-stress VSMC",7.34650178801182,"STA2","STA","metabolic-stress VSMC",943
"MEF2A","STA2--STA--synthetic VSMC",7.46509773577491,"STA2","STA","synthetic VSMC",1620
"MEF2A","STA3--STA--contractile VSMC",8.80498149055273,"STA3","STA","contractile VSMC",25
"MEF2B","ACom-RR--Ruptured--contractile VSMC",0.784180500181197,"ACom_RR","Ruptured","contractile VSMC",32
"MEF2B","ACom-RR--Ruptured--inflammatory VSMC",2.0965466793002,"ACom_RR","Ruptured","inflammatory VSMC",945
"MEF2B","ACom-RR--Ruptured--metabolic-stress VSMC",0.298935698650374,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"MEF2B","MCA-R1--Ruptured--inflammatory VSMC",2.95337115599807,"MCA_R1","Ruptured","inflammatory VSMC",534
"MEF2B","MCA-R2--Ruptured--contractile VSMC",0.66324403540635,"MCA_R2","Ruptured","contractile VSMC",182
"MEF2B","MCA-R2--Ruptured--inflammatory VSMC",2.30638082696015,"MCA_R2","Ruptured","inflammatory VSMC",1078
"MEF2B","MCA-R2--Ruptured--metabolic-stress VSMC",1.04901435954579,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"MEF2B","MCA-R2--Ruptured--synthetic VSMC",1.37460947134979,"MCA_R2","Ruptured","synthetic VSMC",29
"MEF2B","STA1--STA--ECM-remodeling VSMC",0.227120984252015,"STA1","STA","ECM-remodeling VSMC",637
"MEF2B","STA1--STA--contractile VSMC",0.323625171343813,"STA1","STA","contractile VSMC",1019
"MEF2B","STA1--STA--inflammatory VSMC",2.49127683102266,"STA1","STA","inflammatory VSMC",148
"MEF2B","STA1--STA--metabolic-stress VSMC",0.0334466814635753,"STA1","STA","metabolic-stress VSMC",1432
"MEF2B","STA1--STA--synthetic VSMC",-0.137878486966001,"STA1","STA","synthetic VSMC",1049
"MEF2B","STA2--STA--ECM-remodeling VSMC",0.519768699201958,"STA2","STA","ECM-remodeling VSMC",459
"MEF2B","STA2--STA--contractile VSMC",0.280238255208504,"STA2","STA","contractile VSMC",989
"MEF2B","STA2--STA--inflammatory VSMC",2.30997184717136,"STA2","STA","inflammatory VSMC",378
"MEF2B","STA2--STA--metabolic-stress VSMC",0.120990216663417,"STA2","STA","metabolic-stress VSMC",943
"MEF2B","STA2--STA--synthetic VSMC",0.0652759034115293,"STA2","STA","synthetic VSMC",1620
"MEF2B","STA3--STA--contractile VSMC",1.14189914305731,"STA3","STA","contractile VSMC",25
"MEF2C","ACom-RR--Ruptured--contractile VSMC",2.65739904224932,"ACom_RR","Ruptured","contractile VSMC",32
"MEF2C","ACom-RR--Ruptured--inflammatory VSMC",5.87818872565293,"ACom_RR","Ruptured","inflammatory VSMC",945
"MEF2C","ACom-RR--Ruptured--metabolic-stress VSMC",2.42671603207666,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"MEF2C","MCA-R1--Ruptured--inflammatory VSMC",6.69533970394295,"MCA_R1","Ruptured","inflammatory VSMC",534
"MEF2C","MCA-R2--Ruptured--contractile VSMC",3.78057513471191,"MCA_R2","Ruptured","contractile VSMC",182
"MEF2C","MCA-R2--Ruptured--inflammatory VSMC",6.24679327472981,"MCA_R2","Ruptured","inflammatory VSMC",1078
"MEF2C","MCA-R2--Ruptured--metabolic-stress VSMC",3.78314969951511,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"MEF2C","MCA-R2--Ruptured--synthetic VSMC",3.77617358579012,"MCA_R2","Ruptured","synthetic VSMC",29
"MEF2C","STA1--STA--ECM-remodeling VSMC",3.84001558069324,"STA1","STA","ECM-remodeling VSMC",637
"MEF2C","STA1--STA--contractile VSMC",2.5354835997924,"STA1","STA","contractile VSMC",1019
"MEF2C","STA1--STA--inflammatory VSMC",6.11007829344276,"STA1","STA","inflammatory VSMC",148
"MEF2C","STA1--STA--metabolic-stress VSMC",2.28645213185423,"STA1","STA","metabolic-stress VSMC",1432
"MEF2C","STA1--STA--synthetic VSMC",2.70278381951934,"STA1","STA","synthetic VSMC",1049
"MEF2C","STA2--STA--ECM-remodeling VSMC",3.70657709661099,"STA2","STA","ECM-remodeling VSMC",459
"MEF2C","STA2--STA--contractile VSMC",3.04398455598259,"STA2","STA","contractile VSMC",989
"MEF2C","STA2--STA--inflammatory VSMC",5.88746891668342,"STA2","STA","inflammatory VSMC",378
"MEF2C","STA2--STA--metabolic-stress VSMC",2.93250347491259,"STA2","STA","metabolic-stress VSMC",943
"MEF2C","STA2--STA--synthetic VSMC",3.01746709924493,"STA2","STA","synthetic VSMC",1620
"MEF2C","STA3--STA--contractile VSMC",4.08953817498623,"STA3","STA","contractile VSMC",25
"MEIS1","ACom-RR--Ruptured--contractile VSMC",1.37566908775672,"ACom_RR","Ruptured","contractile VSMC",32
"MEIS1","ACom-RR--Ruptured--inflammatory VSMC",0.771076981702228,"ACom_RR","Ruptured","inflammatory VSMC",945
"MEIS1","ACom-RR--Ruptured--metabolic-stress VSMC",2.47007645334777,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"MEIS1","MCA-R1--Ruptured--inflammatory VSMC",0.737355322961172,"MCA_R1","Ruptured","inflammatory VSMC",534
"MEIS1","MCA-R2--Ruptured--contractile VSMC",3.04993292360959,"MCA_R2","Ruptured","contractile VSMC",182
"MEIS1","MCA-R2--Ruptured--inflammatory VSMC",0.960444528706469,"MCA_R2","Ruptured","inflammatory VSMC",1078
"MEIS1","MCA-R2--Ruptured--metabolic-stress VSMC",3.10490306849577,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"MEIS1","MCA-R2--Ruptured--synthetic VSMC",3.60713477181998,"MCA_R2","Ruptured","synthetic VSMC",29
"MEIS1","STA1--STA--ECM-remodeling VSMC",5.61196613775017,"STA1","STA","ECM-remodeling VSMC",637
"MEIS1","STA1--STA--contractile VSMC",3.4976123404279,"STA1","STA","contractile VSMC",1019
"MEIS1","STA1--STA--inflammatory VSMC",1.14403428765512,"STA1","STA","inflammatory VSMC",148
"MEIS1","STA1--STA--metabolic-stress VSMC",3.41342755696325,"STA1","STA","metabolic-stress VSMC",1432
"MEIS1","STA1--STA--synthetic VSMC",3.6885165037591,"STA1","STA","synthetic VSMC",1049
"MEIS1","STA2--STA--ECM-remodeling VSMC",5.47132730487552,"STA2","STA","ECM-remodeling VSMC",459
"MEIS1","STA2--STA--contractile VSMC",4.25468036727987,"STA2","STA","contractile VSMC",989
"MEIS1","STA2--STA--inflammatory VSMC",1.65403575104475,"STA2","STA","inflammatory VSMC",378
"MEIS1","STA2--STA--metabolic-stress VSMC",4.13230945016654,"STA2","STA","metabolic-stress VSMC",943
"MEIS1","STA2--STA--synthetic VSMC",4.09839017888116,"STA2","STA","synthetic VSMC",1620
"MEIS1","STA3--STA--contractile VSMC",3.91430940892594,"STA3","STA","contractile VSMC",25
"MEIS2","ACom-RR--Ruptured--contractile VSMC",2.29812353878952,"ACom_RR","Ruptured","contractile VSMC",32
"MEIS2","ACom-RR--Ruptured--inflammatory VSMC",2.79831750660793,"ACom_RR","Ruptured","inflammatory VSMC",945
"MEIS2","ACom-RR--Ruptured--metabolic-stress VSMC",2.51819911007439,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"MEIS2","MCA-R1--Ruptured--inflammatory VSMC",3.80569961812547,"MCA_R1","Ruptured","inflammatory VSMC",534
"MEIS2","MCA-R2--Ruptured--contractile VSMC",4.0422907506098,"MCA_R2","Ruptured","contractile VSMC",182
"MEIS2","MCA-R2--Ruptured--inflammatory VSMC",3.46285730039193,"MCA_R2","Ruptured","inflammatory VSMC",1078
"MEIS2","MCA-R2--Ruptured--metabolic-stress VSMC",4.00838020339176,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"MEIS2","MCA-R2--Ruptured--synthetic VSMC",3.55987016312753,"MCA_R2","Ruptured","synthetic VSMC",29
"MEIS2","STA1--STA--ECM-remodeling VSMC",6.28050169906506,"STA1","STA","ECM-remodeling VSMC",637
"MEIS2","STA1--STA--contractile VSMC",4.28334523387514,"STA1","STA","contractile VSMC",1019
"MEIS2","STA1--STA--inflammatory VSMC",2.72589256940109,"STA1","STA","inflammatory VSMC",148
"MEIS2","STA1--STA--metabolic-stress VSMC",4.34088971734792,"STA1","STA","metabolic-stress VSMC",1432
"MEIS2","STA1--STA--synthetic VSMC",4.4737099107729,"STA1","STA","synthetic VSMC",1049
"MEIS2","STA2--STA--ECM-remodeling VSMC",6.20627121134325,"STA2","STA","ECM-remodeling VSMC",459
"MEIS2","STA2--STA--contractile VSMC",5.00522850664383,"STA2","STA","contractile VSMC",989
"MEIS2","STA2--STA--inflammatory VSMC",2.90505720925913,"STA2","STA","inflammatory VSMC",378
"MEIS2","STA2--STA--metabolic-stress VSMC",4.93933984761681,"STA2","STA","metabolic-stress VSMC",943
"MEIS2","STA2--STA--synthetic VSMC",4.89917471092354,"STA2","STA","synthetic VSMC",1620
"MEIS2","STA3--STA--contractile VSMC",4.89166606479362,"STA3","STA","contractile VSMC",25
"MITF","ACom-RR--Ruptured--contractile VSMC",-0.323934589538709,"ACom_RR","Ruptured","contractile VSMC",32
"MITF","ACom-RR--Ruptured--inflammatory VSMC",-1.16304108063173,"ACom_RR","Ruptured","inflammatory VSMC",945
"MITF","ACom-RR--Ruptured--metabolic-stress VSMC",-0.486632935915082,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"MITF","MCA-R1--Ruptured--inflammatory VSMC",-0.629822028714296,"MCA_R1","Ruptured","inflammatory VSMC",534
"MITF","MCA-R2--Ruptured--contractile VSMC",-0.858757705905307,"MCA_R2","Ruptured","contractile VSMC",182
"MITF","MCA-R2--Ruptured--inflammatory VSMC",-1.24212263882955,"MCA_R2","Ruptured","inflammatory VSMC",1078
"MITF","MCA-R2--Ruptured--metabolic-stress VSMC",-0.856974907964355,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"MITF","MCA-R2--Ruptured--synthetic VSMC",-0.0624778370877976,"MCA_R2","Ruptured","synthetic VSMC",29
"MITF","STA1--STA--ECM-remodeling VSMC",0.0742906660617369,"STA1","STA","ECM-remodeling VSMC",637
"MITF","STA1--STA--contractile VSMC",-0.670509570819087,"STA1","STA","contractile VSMC",1019
"MITF","STA1--STA--inflammatory VSMC",-0.769965002839144,"STA1","STA","inflammatory VSMC",148
"MITF","STA1--STA--metabolic-stress VSMC",-0.509987242243313,"STA1","STA","metabolic-stress VSMC",1432
"MITF","STA1--STA--synthetic VSMC",-0.663410547033554,"STA1","STA","synthetic VSMC",1049
"MITF","STA2--STA--ECM-remodeling VSMC",-0.00402918798938065,"STA2","STA","ECM-remodeling VSMC",459
"MITF","STA2--STA--contractile VSMC",-0.391124070483694,"STA2","STA","contractile VSMC",989
"MITF","STA2--STA--inflammatory VSMC",-0.67345696625979,"STA2","STA","inflammatory VSMC",378
"MITF","STA2--STA--metabolic-stress VSMC",-0.399929447117299,"STA2","STA","metabolic-stress VSMC",943
"MITF","STA2--STA--synthetic VSMC",-0.472579513583485,"STA2","STA","synthetic VSMC",1620
"MITF","STA3--STA--contractile VSMC",0.717258288840725,"STA3","STA","contractile VSMC",25
"MNT","ACom-RR--Ruptured--contractile VSMC",-2.79286650587209,"ACom_RR","Ruptured","contractile VSMC",32
"MNT","ACom-RR--Ruptured--inflammatory VSMC",-3.62822092881486,"ACom_RR","Ruptured","inflammatory VSMC",945
"MNT","ACom-RR--Ruptured--metabolic-stress VSMC",-3.49300724746255,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"MNT","MCA-R1--Ruptured--inflammatory VSMC",-4.13684964746177,"MCA_R1","Ruptured","inflammatory VSMC",534
"MNT","MCA-R2--Ruptured--contractile VSMC",-3.46989070301175,"MCA_R2","Ruptured","contractile VSMC",182
"MNT","MCA-R2--Ruptured--inflammatory VSMC",-4.06703321636199,"MCA_R2","Ruptured","inflammatory VSMC",1078
"MNT","MCA-R2--Ruptured--metabolic-stress VSMC",-3.80316012835366,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"MNT","MCA-R2--Ruptured--synthetic VSMC",-2.7556378451766,"MCA_R2","Ruptured","synthetic VSMC",29
"MNT","STA1--STA--ECM-remodeling VSMC",-2.3071812805648,"STA1","STA","ECM-remodeling VSMC",637
"MNT","STA1--STA--contractile VSMC",-2.03666403264461,"STA1","STA","contractile VSMC",1019
"MNT","STA1--STA--inflammatory VSMC",-3.3326290392074,"STA1","STA","inflammatory VSMC",148
"MNT","STA1--STA--metabolic-stress VSMC",-2.25506347266833,"STA1","STA","metabolic-stress VSMC",1432
"MNT","STA1--STA--synthetic VSMC",-2.20919208837929,"STA1","STA","synthetic VSMC",1049
"MNT","STA2--STA--ECM-remodeling VSMC",-2.86245240464394,"STA2","STA","ECM-remodeling VSMC",459
"MNT","STA2--STA--contractile VSMC",-2.44900686423036,"STA2","STA","contractile VSMC",989
"MNT","STA2--STA--inflammatory VSMC",-3.59858167018508,"STA2","STA","inflammatory VSMC",378
"MNT","STA2--STA--metabolic-stress VSMC",-2.26595724813465,"STA2","STA","metabolic-stress VSMC",943
"MNT","STA2--STA--synthetic VSMC",-2.46165015483663,"STA2","STA","synthetic VSMC",1620
"MNT","STA3--STA--contractile VSMC",-3.08347665952103,"STA3","STA","contractile VSMC",25
"MXI1","ACom-RR--Ruptured--contractile VSMC",-3.53227936232563,"ACom_RR","Ruptured","contractile VSMC",32
