"regulon","status","vsmc_state","mean_AUC"
"IRF4_extended (107g)","STA","inflammatory VSMC",0.165904834865509
"IRF4_extended (107g)","STA","ECM-remodeling VSMC",0.00844484167517875
"IRF4_extended (107g)","STA","metabolic-stress VSMC",0.00172029281579843
"IRF7_extended (21g)","Ruptured","contractile VSMC",0.00212274982917185
"IRF7_extended (21g)","Ruptured","synthetic VSMC",0.000547345374931582
"IRF7_extended (21g)","Ruptured","inflammatory VSMC",0.0124257224257224
"IRF7_extended (21g)","Ruptured","ECM-remodeling VSMC",0.00175518925518926
"IRF7_extended (21g)","Ruptured","metabolic-stress VSMC",0.000966625966625967
"IRF7_extended (21g)","STA","contractile VSMC",0.000321530321530322
"IRF7_extended (21g)","STA","synthetic VSMC",5.49450549450549e-05
"IRF7_extended (21g)","STA","inflammatory VSMC",0.00694749694749695
"IRF7_extended (21g)","STA","ECM-remodeling VSMC",0.00116809116809117
"IRF7_extended (21g)","STA","metabolic-stress VSMC",0.00010989010989011
"IRX2 (21g)","Ruptured","contractile VSMC",0.00411667842860503
"IRX2 (21g)","Ruptured","synthetic VSMC",0.00326302050439981
"IRX2 (21g)","Ruptured","inflammatory VSMC",0.0030972730972731
"IRX2 (21g)","Ruptured","ECM-remodeling VSMC",0.00648656898656899
"IRX2 (21g)","Ruptured","metabolic-stress VSMC",0.00236851625740515
"IRX2 (21g)","STA","contractile VSMC",0.0106247456247456
"IRX2 (21g)","STA","synthetic VSMC",0.00849206349206349
"IRX2 (21g)","STA","inflammatory VSMC",0.00416768416768417
"IRX2 (21g)","STA","ECM-remodeling VSMC",0.0193101343101343
"IRX2 (21g)","STA","metabolic-stress VSMC",0.017960927960928
"IRX2_extended (45g)","Ruptured","contractile VSMC",0.00403422605257468
"IRX2_extended (45g)","Ruptured","synthetic VSMC",0.00387785905027284
"IRX2_extended (45g)","Ruptured","inflammatory VSMC",0.00227946127946128
"IRX2_extended (45g)","Ruptured","ECM-remodeling VSMC",0.00789842873176206
"IRX2_extended (45g)","Ruptured","metabolic-stress VSMC",0.00221037535852351
"IRX2_extended (45g)","STA","contractile VSMC",0.00770707070707071
"IRX2_extended (45g)","STA","synthetic VSMC",0.00608866442199776
"IRX2_extended (45g)","STA","inflammatory VSMC",0.00394051627384961
"IRX2_extended (45g)","STA","ECM-remodeling VSMC",0.0133187429854097
"IRX2_extended (45g)","STA","metabolic-stress VSMC",0.0131290684624018
"JAZF1 (29g)","Ruptured","contractile VSMC",0.0118440965483041
"JAZF1 (29g)","Ruptured","synthetic VSMC",0.0206960825272359
"JAZF1 (29g)","Ruptured","inflammatory VSMC",0.0172413793103448
"JAZF1 (29g)","Ruptured","ECM-remodeling VSMC",0.0228525939732836
"JAZF1 (29g)","Ruptured","metabolic-stress VSMC",0.00764126195160678
"JAZF1 (29g)","STA","contractile VSMC",0.00986331158744952
"JAZF1 (29g)","STA","synthetic VSMC",0.0251894998446723
"JAZF1 (29g)","STA","inflammatory VSMC",0.0186036036036036
"JAZF1 (29g)","STA","ECM-remodeling VSMC",0.0139484311898105
"JAZF1 (29g)","STA","metabolic-stress VSMC",0.0184187635911774
"JDP2_extended (48g)","Ruptured","contractile VSMC",0.0741042007443757
"JDP2_extended (48g)","Ruptured","synthetic VSMC",0.0943709346876949
"JDP2_extended (48g)","Ruptured","inflammatory VSMC",0.024312015503876
"JDP2_extended (48g)","Ruptured","ECM-remodeling VSMC",0.0540347760551249
"JDP2_extended (48g)","Ruptured","metabolic-stress VSMC",0.080297755766102
"JDP2_extended (48g)","STA","contractile VSMC",0.173985788113695
"JDP2_extended (48g)","STA","synthetic VSMC",0.221790482342808
"JDP2_extended (48g)","STA","inflammatory VSMC",0.0414276485788114
"JDP2_extended (48g)","STA","ECM-remodeling VSMC",0.173970714900947
"JDP2_extended (48g)","STA","metabolic-stress VSMC",0.202985572782084
"JUN (20g)","Ruptured","contractile VSMC",0.0904750774265178
"JUN (20g)","Ruptured","synthetic VSMC",0.089830880737975
"JUN (20g)","Ruptured","inflammatory VSMC",0.135970276008493
"JUN (20g)","Ruptured","ECM-remodeling VSMC",0.138826963906582
"JUN (20g)","Ruptured","metabolic-stress VSMC",0.119892663364001
"JUN (20g)","STA","contractile VSMC",0.150980891719745
"JUN (20g)","STA","synthetic VSMC",0.150995753715499
"JUN (20g)","STA","inflammatory VSMC",0.195386411889597
"JUN (20g)","STA","ECM-remodeling VSMC",0.127738853503185
"JUN (20g)","STA","metabolic-stress VSMC",0.156371549893843
"JUNB_extended (45g)","Ruptured","contractile VSMC",0.0908519445216693
"JUNB_extended (45g)","Ruptured","synthetic VSMC",0.0810518982932776
"JUNB_extended (45g)","Ruptured","inflammatory VSMC",0.0690482603815937
"JUNB_extended (45g)","Ruptured","ECM-remodeling VSMC",0.1037177328844
"JUNB_extended (45g)","Ruptured","metabolic-stress VSMC",0.103750467639357
"JUNB_extended (45g)","STA","contractile VSMC",0.152907968574635
"JUNB_extended (45g)","STA","synthetic VSMC",0.14137037037037
"JUNB_extended (45g)","STA","inflammatory VSMC",0.102658810325477
"JUNB_extended (45g)","STA","ECM-remodeling VSMC",0.11852076318743
"JUNB_extended (45g)","STA","metabolic-stress VSMC",0.16799214365881
"JUND (30g)","Ruptured","contractile VSMC",0.0647069837109156
"JUND (30g)","Ruptured","synthetic VSMC",0.0651653764954258
"JUND (30g)","Ruptured","inflammatory VSMC",0.0972728647014361
"JUND (30g)","Ruptured","ECM-remodeling VSMC",0.0950113378684807
"JUND (30g)","Ruptured","metabolic-stress VSMC",0.0862601830855799
"JUND (30g)","STA","contractile VSMC",0.0894860166288738
"JUND (30g)","STA","synthetic VSMC",0.0953378684807256
"JUND (30g)","STA","inflammatory VSMC",0.137919879062736
"JUND (30g)","STA","ECM-remodeling VSMC",0.0699229024943311
"JUND (30g)","STA","metabolic-stress VSMC",0.0949614512471655
"JUND_extended (974g)","Ruptured","contractile VSMC",0.563848853445287
"JUND_extended (974g)","Ruptured","synthetic VSMC",0.556487971540277
"JUND_extended (974g)","Ruptured","inflammatory VSMC",0.537070990806946
"JUND_extended (974g)","Ruptured","ECM-remodeling VSMC",0.639757831120191
"JUND_extended (974g)","Ruptured","metabolic-stress VSMC",0.572539533915938
"JUND_extended (974g)","STA","contractile VSMC",0.51766683690841
"JUND_extended (974g)","STA","synthetic VSMC",0.535275791624106
"JUND_extended (974g)","STA","inflammatory VSMC",0.50639087504256
"JUND_extended (974g)","STA","ECM-remodeling VSMC",0.536344909771876
"JUND_extended (974g)","STA","metabolic-stress VSMC",0.541281069118148
"JUN_extended (455g)","Ruptured","contractile VSMC",0.320906466999653
"JUN_extended (455g)","Ruptured","synthetic VSMC",0.365098094466556
"JUN_extended (455g)","Ruptured","inflammatory VSMC",0.280447735784814
"JUN_extended (455g)","Ruptured","ECM-remodeling VSMC",0.435957184201566
"JUN_extended (455g)","Ruptured","metabolic-stress VSMC",0.310873245564257
"JUN_extended (455g)","STA","contractile VSMC",0.348598910452843
"JUN_extended (455g)","STA","synthetic VSMC",0.362702587674498
"JUN_extended (455g)","STA","inflammatory VSMC",0.274840823970037
"JUN_extended (455g)","STA","ECM-remodeling VSMC",0.404599931903303
"JUN_extended (455g)","STA","metabolic-stress VSMC",0.36365594143684
"KAT2A_extended (47g)","Ruptured","contractile VSMC",0.0088965299779276
"KAT2A_extended (47g)","Ruptured","synthetic VSMC",0.00773181330774874
"KAT2A_extended (47g)","Ruptured","inflammatory VSMC",0.00306273867975996
"KAT2A_extended (47g)","Ruptured","ECM-remodeling VSMC",0.0155346426623022
"KAT2A_extended (47g)","Ruptured","metabolic-stress VSMC",0.00741953082378614
"KAT2A_extended (47g)","STA","contractile VSMC",0.0070278232405892
"KAT2A_extended (47g)","STA","synthetic VSMC",0.00422585924713584
"KAT2A_extended (47g)","STA","inflammatory VSMC",0.00769448990725586
"KAT2A_extended (47g)","STA","ECM-remodeling VSMC",0.00611020185488271
"KAT2A_extended (47g)","STA","metabolic-stress VSMC",0.00534860883797054
"KLF10_extended (24g)","Ruptured","contractile VSMC",0.0146958885490996
"KLF10_extended (24g)","Ruptured","synthetic VSMC",0.0202464127413417
"KLF10_extended (24g)","Ruptured","inflammatory VSMC",0.00408678286129267
"KLF10_extended (24g)","Ruptured","ECM-remodeling VSMC",0.00374455337690632
"KLF10_extended (24g)","Ruptured","metabolic-stress VSMC",0.00971314451706609
"KLF10_extended (24g)","STA","contractile VSMC",0.0179702251270879
"KLF10_extended (24g)","STA","synthetic VSMC",0.0176180101670298
"KLF10_extended (24g)","STA","inflammatory VSMC",0.00566630355846042
"KLF10_extended (24g)","STA","ECM-remodeling VSMC",0.0164015976761075
"KLF10_extended (24g)","STA","metabolic-stress VSMC",0.0171532316630356
"KLF13 (29g)","Ruptured","contractile VSMC",0.00732106671682755
"KLF13 (29g)","Ruptured","synthetic VSMC",0.00850017675225761
"KLF13 (29g)","Ruptured","inflammatory VSMC",0.00268561665113389
"KLF13 (29g)","Ruptured","ECM-remodeling VSMC",0.00483457595526561
"KLF13 (29g)","Ruptured","metabolic-stress VSMC",0.00642021331676504
"KLF13 (29g)","STA","contractile VSMC",0.0077663870767319
"KLF13 (29g)","STA","synthetic VSMC",0.00573780677228953
"KLF13 (29g)","STA","inflammatory VSMC",0.00421870146008077
"KLF13 (29g)","STA","ECM-remodeling VSMC",0.00373718546132339
"KLF13 (29g)","STA","metabolic-stress VSMC",0.00440664802733768
"KLF13_extended (245g)","Ruptured","contractile VSMC",0.064044475264968
"KLF13_extended (245g)","Ruptured","synthetic VSMC",0.0859163115071678
"KLF13_extended (245g)","Ruptured","inflammatory VSMC",0.0511457269322438
"KLF13_extended (245g)","Ruptured","ECM-remodeling VSMC",0.0835674157303371
"KLF13_extended (245g)","Ruptured","metabolic-stress VSMC",0.0546712442779859
"KLF13_extended (245g)","STA","contractile VSMC",0.0925323459312223
"KLF13_extended (245g)","STA","synthetic VSMC",0.0964759959141982
"KLF13_extended (245g)","STA","inflammatory VSMC",0.0545309839972761
"KLF13_extended (245g)","STA","ECM-remodeling VSMC",0.103208205652026
"KLF13_extended (245g)","STA","metabolic-stress VSMC",0.102822608103507
"KLF16_extended (28g)","Ruptured","contractile VSMC",0.0457110311645131
"KLF16_extended (28g)","Ruptured","synthetic VSMC",0.0476576189374153
"KLF16_extended (28g)","Ruptured","inflammatory VSMC",0.00938798338127197
"KLF16_extended (28g)","Ruptured","ECM-remodeling VSMC",0.0263862256311921
"KLF16_extended (28g)","Ruptured","metabolic-stress VSMC",0.066470473349668
"KLF16_extended (28g)","STA","contractile VSMC",0.0168855864493448
"KLF16_extended (28g)","STA","synthetic VSMC",0.024658037711729
"KLF16_extended (28g)","STA","inflammatory VSMC",0.0113119207414509
"KLF16_extended (28g)","STA","ECM-remodeling VSMC",0.0160578459571748
"KLF16_extended (28g)","STA","metabolic-stress VSMC",0.0170885266858421
"KLF3_extended (546g)","Ruptured","contractile VSMC",0.166785757794417
"KLF3_extended (546g)","Ruptured","synthetic VSMC",0.185930400479025
"KLF3_extended (546g)","Ruptured","inflammatory VSMC",0.182267620020429
"KLF3_extended (546g)","Ruptured","ECM-remodeling VSMC",0.190106826693905
"KLF3_extended (546g)","Ruptured","metabolic-stress VSMC",0.14557797071842
"KLF3_extended (546g)","STA","contractile VSMC",0.2327442969016
"KLF3_extended (546g)","STA","synthetic VSMC",0.274360742254001
"KLF3_extended (546g)","STA","inflammatory VSMC",0.178573374191352
"KLF3_extended (546g)","STA","ECM-remodeling VSMC",0.248628702757916
"KLF3_extended (546g)","STA","metabolic-stress VSMC",0.266477698331631
"KLF4_extended (26g)","Ruptured","contractile VSMC",0.142299980838167
"KLF4_extended (26g)","Ruptured","synthetic VSMC",0.13766753912906
"KLF4_extended (26g)","Ruptured","inflammatory VSMC",0.0841501103752759
"KLF4_extended (26g)","Ruptured","ECM-remodeling VSMC",0.133490405841399
"KLF4_extended (26g)","Ruptured","metabolic-stress VSMC",0.193510499801891
"KLF4_extended (26g)","STA","contractile VSMC",0.140560366785532
"KLF4_extended (26g)","STA","synthetic VSMC",0.18384955000849
"KLF4_extended (26g)","STA","inflammatory VSMC",0.0845304805569706
"KLF4_extended (26g)","STA","ECM-remodeling VSMC",0.1163864832739
"KLF4_extended (26g)","STA","metabolic-stress VSMC",0.161820343012396
"KLF5_extended (209g)","Ruptured","contractile VSMC",0.168531126125704
"KLF5_extended (209g)","Ruptured","synthetic VSMC",0.154415131555775
"KLF5_extended (209g)","Ruptured","inflammatory VSMC",0.154172625127681
"KLF5_extended (209g)","Ruptured","ECM-remodeling VSMC",0.183318437180797
"KLF5_extended (209g)","Ruptured","metabolic-stress VSMC",0.248217190632921
"KLF5_extended (209g)","STA","contractile VSMC",0.114185393258427
"KLF5_extended (209g)","STA","synthetic VSMC",0.122832822608104
"KLF5_extended (209g)","STA","inflammatory VSMC",0.149456077630235
"KLF5_extended (209g)","STA","ECM-remodeling VSMC",0.103150323459312
"KLF5_extended (209g)","STA","metabolic-stress VSMC",0.117842185903984
"MAFB_extended (271g)","Ruptured","contractile VSMC",0.0750215535418092
"MAFB_extended (271g)","Ruptured","synthetic VSMC",0.0829400162023176
"MAFB_extended (271g)","Ruptured","inflammatory VSMC",0.0461176370446033
"MAFB_extended (271g)","Ruptured","ECM-remodeling VSMC",0.119360742254001
"MAFB_extended (271g)","Ruptured","metabolic-stress VSMC",0.0889205727688874
"MAFB_extended (271g)","STA","contractile VSMC",0.073488253319714
"MAFB_extended (271g)","STA","synthetic VSMC",0.0606673476336398
"MAFB_extended (271g)","STA","inflammatory VSMC",0.0545692883895131
"MAFB_extended (271g)","STA","ECM-remodeling VSMC",0.121341504937011
"MAFB_extended (271g)","STA","metabolic-stress VSMC",0.0668105209397344
"MAFF_extended (40g)","Ruptured","contractile VSMC",0.129513493604768
"MAFF_extended (40g)","Ruptured","synthetic VSMC",0.118877422602567
"MAFF_extended (40g)","Ruptured","inflammatory VSMC",0.0744622871046229
"MAFF_extended (40g)","Ruptured","ECM-remodeling VSMC",0.137758515815085
"MAFF_extended (40g)","Ruptured","metabolic-stress VSMC",0.194001757231684
"MAFF_extended (40g)","STA","contractile VSMC",0.0938260340632603
"MAFF_extended (40g)","STA","synthetic VSMC",0.0764038929440389
"MAFF_extended (40g)","STA","inflammatory VSMC",0.075132603406326
"MAFF_extended (40g)","STA","ECM-remodeling VSMC",0.0773953771289538
"MAFF_extended (40g)","STA","metabolic-stress VSMC",0.0976569343065693
"MAFG_extended (28g)","Ruptured","contractile VSMC",0.00958552868841644
"MAFG_extended (28g)","Ruptured","synthetic VSMC",0.00795120177207657
"MAFG_extended (28g)","Ruptured","inflammatory VSMC",0.00609300095877277
"MAFG_extended (28g)","Ruptured","ECM-remodeling VSMC",0.00950782997762863
"MAFG_extended (28g)","Ruptured","metabolic-stress VSMC",0.0212616739462377
"MAFG_extended (28g)","STA","contractile VSMC",0.00569670821348674
"MAFG_extended (28g)","STA","synthetic VSMC",0.00635985937999361
"MAFG_extended (28g)","STA","inflammatory VSMC",0.00797539149888143
"MAFG_extended (28g)","STA","ECM-remodeling VSMC",0.00336049856184084
"MAFG_extended (28g)","STA","metabolic-stress VSMC",0.0103451581975072
"MAFK (37g)","Ruptured","contractile VSMC",0.0596507385498211
"MAFK (37g)","Ruptured","synthetic VSMC",0.0703767807216083
"MAFK (37g)","Ruptured","inflammatory VSMC",0.0188725868725869
"MAFK (37g)","Ruptured","ECM-remodeling VSMC",0.0701737451737452
"MAFK (37g)","Ruptured","metabolic-stress VSMC",0.0632847132847133
"MAFK (37g)","STA","contractile VSMC",0.0115083655083655
"MAFK (37g)","STA","synthetic VSMC",0.00777992277992278
"MAFK (37g)","STA","inflammatory VSMC",0.017021879021879
"MAFK (37g)","STA","ECM-remodeling VSMC",0.00836164736164736
"MAFK (37g)","STA","metabolic-stress VSMC",0.00765250965250965
"MAX_extended (300g)","Ruptured","contractile VSMC",0.0446017748873125
"MAX_extended (300g)","Ruptured","synthetic VSMC",0.0463703286252686
"MAX_extended (300g)","Ruptured","inflammatory VSMC",0.182096527068437
"MAX_extended (300g)","Ruptured","ECM-remodeling VSMC",0.0803434627170582
"MAX_extended (300g)","Ruptured","metabolic-stress VSMC",0.0426290054099043
"MAX_extended (300g)","STA","contractile VSMC",0.027694075587334
"MAX_extended (300g)","STA","synthetic VSMC",0.0242764725910793
"MAX_extended (300g)","STA","inflammatory VSMC",0.17291113381001
"MAX_extended (300g)","STA","ECM-remodeling VSMC",0.032964759959142
"MAX_extended (300g)","STA","metabolic-stress VSMC",0.0213134150493701
"MAZ (96g)","Ruptured","contractile VSMC",0.0291945066581702
"MAZ (96g)","Ruptured","synthetic VSMC",0.0357419604804339
"MAZ (96g)","Ruptured","inflammatory VSMC",0.0266079332652366
"MAZ (96g)","Ruptured","ECM-remodeling VSMC",0.0282494892747702
"MAZ (96g)","Ruptured","metabolic-stress VSMC",0.0214622819959899
"MAZ (96g)","STA","contractile VSMC",0.0249514811031665
"MAZ (96g)","STA","synthetic VSMC",0.0239427987742594
"MAZ (96g)","STA","inflammatory VSMC",0.026809669731018
"MAZ (96g)","STA","ECM-remodeling VSMC",0.0220446033367382
"MAZ (96g)","STA","metabolic-stress VSMC",0.0245948246510044
"MAZ_extended (166g)","Ruptured","contractile VSMC",0.0411953781709477
"MAZ_extended (166g)","Ruptured","synthetic VSMC",0.0507907435454898
"MAZ_extended (166g)","Ruptured","inflammatory VSMC",0.033598910452843
"MAZ_extended (166g)","Ruptured","ECM-remodeling VSMC",0.0410601804562479
"MAZ_extended (166g)","Ruptured","metabolic-stress VSMC",0.0305749441985397
"MAZ_extended (166g)","STA","contractile VSMC",0.0364359891045284
"MAZ_extended (166g)","STA","synthetic VSMC",0.0329281579843378
"MAZ_extended (166g)","STA","inflammatory VSMC",0.0385818862785155
"MAZ_extended (166g)","STA","ECM-remodeling VSMC",0.0323774259448417
"MAZ_extended (166g)","STA","metabolic-stress VSMC",0.0350876744977869
"MBD1 (40g)","Ruptured","contractile VSMC",0.00565358601754503
"MBD1 (40g)","Ruptured","synthetic VSMC",0.00948905109489051
"MBD1 (40g)","Ruptured","inflammatory VSMC",0.00637226277372263
"MBD1 (40g)","Ruptured","ECM-remodeling VSMC",0.010705596107056
"MBD1 (40g)","Ruptured","metabolic-stress VSMC",0.00496755879967559
"MBD1 (40g)","STA","contractile VSMC",0.00623479318734793
"MBD1 (40g)","STA","synthetic VSMC",0.00339902676399027
"MBD1 (40g)","STA","inflammatory VSMC",0.00814841849148418
"MBD1 (40g)","STA","ECM-remodeling VSMC",0.008169099756691
"MBD1 (40g)","STA","metabolic-stress VSMC",0.009838199513382
"MECP2 (109g)","Ruptured","contractile VSMC",0.0189401748648218
"MECP2 (109g)","Ruptured","synthetic VSMC",0.0219611848825332
"MECP2 (109g)","Ruptured","inflammatory VSMC",0.142103336738168
"MECP2 (109g)","Ruptured","ECM-remodeling VSMC",0.0456992679605039
"MECP2 (109g)","Ruptured","metabolic-stress VSMC",0.0139645518859002
"MECP2 (109g)","STA","contractile VSMC",0.00794518215866531
"MECP2 (109g)","STA","synthetic VSMC",0.0056213823629554
"MECP2 (109g)","STA","inflammatory VSMC",0.100532005447736
"MECP2 (109g)","STA","ECM-remodeling VSMC",0.0226208716377256
"MECP2 (109g)","STA","metabolic-stress VSMC",0.00396663261831801
"MEF2A (50g)","Ruptured","contractile VSMC",0.0628173083869104
"MEF2A (50g)","Ruptured","synthetic VSMC",0.0773282650013576
"MEF2A (50g)","Ruptured","inflammatory VSMC",0.0381060367454068
"MEF2A (50g)","Ruptured","ECM-remodeling VSMC",0.11244094488189
"MEF2A (50g)","Ruptured","metabolic-stress VSMC",0.0621901428988043
"MEF2A (50g)","STA","contractile VSMC",0.0127979002624672
"MEF2A (50g)","STA","synthetic VSMC",0.0114561679790026
"MEF2A (50g)","STA","inflammatory VSMC",0.0229606299212598
"MEF2A (50g)","STA","ECM-remodeling VSMC",0.0201868766404199
"MEF2A (50g)","STA","metabolic-stress VSMC",0.00932808398950131
"MEF2A_extended (58g)","Ruptured","contractile VSMC",0.0699943375008972
"MEF2A_extended (58g)","Ruptured","synthetic VSMC",0.0860819952237732
"MEF2A_extended (58g)","Ruptured","inflammatory VSMC",0.0372491065391674
"MEF2A_extended (58g)","Ruptured","ECM-remodeling VSMC",0.124722302714189
"MEF2A_extended (58g)","Ruptured","metabolic-stress VSMC",0.0627059252819902
