"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00803741408660409,0.886862337833441,0.127,0.089,1,"contractile VSMC","DEPP1"
0.00816433856187153,0.371865760335881,0.231,0.221,1,"contractile VSMC","PLEKHF1"
0.00823874804902886,0.551947608587199,0.28,0.235,1,"contractile VSMC","TUSC1"
0.00831393673792939,0.590168251448335,0.41,0.372,1,"contractile VSMC","THBS2"
0.00834731538361328,0.417580758958591,0.303,0.272,1,"contractile VSMC","MRPL4"
0.0083804494662201,0.551425739240434,0.219,0.183,1,"contractile VSMC","UBE2L6"
0.0084550062146038,0.254722278742059,0.233,0.224,1,"contractile VSMC","ZNF593"
0.00847196430049226,0.687245053433036,0.187,0.145,1,"contractile VSMC","GAMT"
0.00855419263535135,0.252854041468385,0.428,0.419,1,"contractile VSMC","APPL1"
0.00861321673976933,0.510536368352462,0.147,0.123,1,"contractile VSMC","COQ9"
0.00861395123312943,0.708863281483423,0.186,0.146,1,"contractile VSMC","TMEM54"
0.00874362375330529,0.326582012420209,0.402,0.375,1,"contractile VSMC","WASHC3"
0.00876127666388641,0.535768679522157,0.287,0.245,1,"contractile VSMC","WDR45"
0.0087894215263113,0.393866631788591,0.162,0.137,1,"contractile VSMC","ANKS1B"
0.00890295003193668,0.476130309169013,0.109,0.092,1,"contractile VSMC","AKT1S1"
0.00894688347980761,0.452850768293398,0.228,0.204,1,"contractile VSMC","MPV17"
0.00899328643366421,0.282798806128513,0.618,0.546,1,"contractile VSMC","DPYSL2"
0.00899629659607727,0.295303296533927,0.699,0.668,1,"contractile VSMC","PDIA3"
0.00905108505415715,0.262521408117287,0.372,0.366,1,"contractile VSMC","MRPL54"
0.00915378568850018,0.332095025743659,0.24,0.201,1,"contractile VSMC","NAV2"
0.00932611478390175,0.393611426298019,0.35,0.324,1,"contractile VSMC","SNF8"
0.00942155901978283,0.692679535235571,0.329,0.267,1,"contractile VSMC","FKBP7"
0.00966129960585735,0.279471170115543,0.141,0.134,1,"contractile VSMC","PITPNA-AS1"
0.0096752941388535,0.28674877091329,0.314,0.299,1,"contractile VSMC","MID1IP1"
0.00970201432580886,0.550668012805447,0.299,0.264,1,"contractile VSMC","JOSD2"
0.00983960796920151,0.291054402659195,0.179,0.175,1,"contractile VSMC","SDHAF3"
0.0098910557614736,0.609111810368604,0.175,0.142,1,"contractile VSMC","TRIQK"
0.00990101021516377,0.273981525942681,0.43,0.389,1,"contractile VSMC","C15orf61"
2.52355031917102e-210,2.23361424390887,0.97,0.489,7.69051959767369e-206,"synthetic VSMC","MFAP5"
1.61944479655334e-164,2.06577538915185,0.946,0.484,4.93525801749632e-160,"synthetic VSMC","FBN1"
6.31360499205189e-159,2.59493111629202,0.826,0.24,1.92407112132781e-154,"synthetic VSMC","CILP"
5.2476957115857e-147,1.04428686180336,0.999,0.894,1.59923526810574e-142,"synthetic VSMC","S100A10"
8.03426094773648e-144,2.6975552545908,0.739,0.229,2.44844102382269e-139,"synthetic VSMC","PCOLCE2"
5.50175168855267e-138,1.23882859297577,0.986,0.622,1.67665882708642e-133,"synthetic VSMC","PLAC9"
1.1745421371189e-124,1.07103490607162,0.983,0.732,3.57941716286986e-120,"synthetic VSMC","ANXA2"
6.78291218351887e-121,1.05865738839701,0.999,0.71,2.06709248792738e-116,"synthetic VSMC","DCN"
1.8973310637512e-120,2.06155746628647,0.798,0.312,5.78211641678177e-116,"synthetic VSMC","RAMP2"
1.09493627425723e-119,1.05435483571897,0.996,0.716,3.3368182957989e-115,"synthetic VSMC","CST3"
7.64609388177078e-115,2.11214471428686,0.702,0.232,2.33014711046964e-110,"synthetic VSMC","CREB5"
3.21339850975168e-114,1.36412221339193,0.967,0.582,9.79283195846825e-110,"synthetic VSMC","FSTL1"
5.70683657750246e-111,0.8364477055254,1,0.931,1.73915844699388e-106,"synthetic VSMC","S100A6"
1.29203102064454e-110,1.59121070025897,0.903,0.446,3.93746453541424e-106,"synthetic VSMC","NOVA1"
8.68977248876539e-106,1.25787550543083,0.976,0.609,2.64820816595125e-101,"synthetic VSMC","IGFBP5"
5.74774724909744e-104,0.903673250986066,0.985,0.779,1.75162597416244e-99,"synthetic VSMC","CD99"
1.29655567225239e-102,2.4610329777313,0.611,0.152,3.95125341118914e-98,"synthetic VSMC","LINC01088"
8.78933244567535e-100,0.978078144680144,0.991,0.845,2.67854906281956e-95,"synthetic VSMC","S100A4"
1.73798677756374e-97,1.38714012422348,0.87,0.459,5.2965147046255e-93,"synthetic VSMC","TNXB"
1.92936856970396e-96,2.07890219018238,0.669,0.223,5.87975071617283e-92,"synthetic VSMC","CYP4B1"
2.41355603911047e-93,1.18370528843378,0.956,0.546,7.35531202918914e-89,"synthetic VSMC","MFAP4"
1.17483141243043e-92,1.43362243538029,0.818,0.382,3.58029872938172e-88,"synthetic VSMC","GALNT15"
1.09958891433595e-91,2.84100025554334,0.508,0.089,3.35099721643882e-87,"synthetic VSMC","ADAMTS5"
1.69208317671148e-89,1.27703621124363,0.931,0.556,5.15662348102824e-85,"synthetic VSMC","VCAN"
7.40435458528681e-86,1.10660145432543,0.892,0.477,2.25647705986616e-81,"synthetic VSMC","VIT"
5.81768262283537e-85,1.11440653865692,0.909,0.47,1.77293877930908e-80,"synthetic VSMC","PLA2G2A"
6.15160502443721e-84,1.96029701956613,0.547,0.142,1.87470163119724e-79,"synthetic VSMC","ROBO2"
1.3072544035109e-82,1.52935992389584,0.698,0.272,3.98385779469948e-78,"synthetic VSMC","SMOC2"
1.67928624233162e-82,0.872684071982279,0.989,0.65,5.11762482350561e-78,"synthetic VSMC","IGFBP6"
2.70347005035511e-82,1.05399086742728,0.912,0.528,8.2388249784572e-78,"synthetic VSMC","MXRA8"
2.42981565090442e-81,1.31887587903705,0.79,0.363,7.40486319613123e-77,"synthetic VSMC","SCARA5"
4.03868572094609e-81,0.969515281872976,0.95,0.578,1.23078947345832e-76,"synthetic VSMC","S100A13"
5.26781114051872e-81,1.22459899950282,0.826,0.412,1.60536544507308e-76,"synthetic VSMC","DCLK1"
1.31983085135075e-78,1.00210465993673,0.927,0.513,4.02218451949141e-74,"synthetic VSMC","CCN5"
1.36913151878798e-78,0.97094635251503,0.904,0.504,4.17242830350637e-74,"synthetic VSMC","EBF1"
1.69333025145058e-77,0.926770344658427,0.968,0.576,5.16042394129566e-73,"synthetic VSMC","MGST1"
3.57847728941959e-77,0.895687377970652,0.989,0.63,1.09054095395062e-72,"synthetic VSMC","CFD"
2.47063596398199e-74,1.05219027111459,0.893,0.495,7.52926310023511e-70,"synthetic VSMC","PDGFRL"
1.37395487165353e-73,1.35986968118089,0.728,0.332,4.18712747136414e-69,"synthetic VSMC","CD34"
2.08687942179004e-73,0.958002359323317,0.951,0.574,6.35976503790514e-69,"synthetic VSMC","FBLN2"
5.8100964272328e-72,1.35978611119886,0.724,0.354,1.7706268861992e-67,"synthetic VSMC","COL12A1"
1.08537189126589e-71,0.812158054937489,0.983,0.695,3.3076708386328e-67,"synthetic VSMC","LAPTM4A"
2.1846872352956e-70,1.18375740485066,0.865,0.509,6.65783434956334e-66,"synthetic VSMC","TGFBR3"
3.01301955983204e-70,1.0021207889834,0.934,0.583,9.18217710858815e-66,"synthetic VSMC","CCDC80"
1.00840529141923e-69,0.974325182794157,0.819,0.43,3.0731151256001e-65,"synthetic VSMC","DLC1"
1.44032978103906e-69,1.26049281964804,0.734,0.366,4.38940500771653e-65,"synthetic VSMC","PI16"
2.8188623630413e-69,1.02670804845337,0.833,0.445,8.59048305136836e-65,"synthetic VSMC","LAMC1"
5.330962443641e-69,0.8223937704898,0.998,0.687,1.6246108046996e-64,"synthetic VSMC","GSN"
9.27456569105499e-69,1.78945098824596,0.609,0.233,2.82642389434901e-64,"synthetic VSMC","HTRA3"
2.37986139264875e-68,1.31781804933267,0.644,0.288,7.25262759409705e-64,"synthetic VSMC","GFPT2"
5.40763042931941e-68,1.01586037713726,0.922,0.554,1.64797537333509e-63,"synthetic VSMC","MMP2"
7.10711827810124e-68,1.38102936398296,0.592,0.26,2.16589429525135e-63,"synthetic VSMC","RAB32"
9.30474361767596e-68,1.52968666241906,0.637,0.26,2.83562061748675e-63,"synthetic VSMC","F10"
2.58184273830127e-67,3.9205903272967,0.326,0.043,7.86816574497312e-63,"synthetic VSMC","PRG4"
7.34683878425152e-67,0.816309548894244,0.895,0.535,2.23894911950065e-62,"synthetic VSMC","RNASE4"
4.53632885373589e-66,0.983184675389257,0.806,0.457,1.38244621817601e-61,"synthetic VSMC","DST"
5.50194261379508e-66,0.811978885878661,0.963,0.583,1.67671701155405e-61,"synthetic VSMC","ABCA8"
8.57954390399016e-66,0.937176091148721,0.876,0.514,2.614616004741e-61,"synthetic VSMC","PLXDC2"
8.86911883412364e-66,1.2010176351821,0.813,0.439,2.70286396469918e-61,"synthetic VSMC","CTSK"
3.91687472085168e-65,0.850191321932028,0.944,0.595,1.19366757117955e-60,"synthetic VSMC","SOD3"
2.38145589370514e-64,0.964440714118739,0.731,0.394,7.2574868360664e-60,"synthetic VSMC","MAP1B"
4.64973046060742e-64,2.42223899801174,0.399,0.084,1.41700535787011e-59,"synthetic VSMC","TPPP3"
1.36290071069656e-63,0.905653730789251,0.948,0.582,4.15343991584777e-59,"synthetic VSMC","PMP22"
1.69235407828367e-62,0.829781659506206,0.951,0.618,5.15744905356947e-58,"synthetic VSMC","ITM2A"
9.13492218669537e-61,1.01556547730918,0.79,0.423,2.78386753639541e-56,"synthetic VSMC","OGN"
9.36491299908637e-61,1.2414265635697,0.663,0.322,2.85395723647157e-56,"synthetic VSMC","OAF"
4.19265876964381e-60,0.962143841270086,0.88,0.474,1.27771276004895e-55,"synthetic VSMC","CPE"
7.17577742613754e-60,0.674305720386545,0.927,0.651,2.18681817061541e-55,"synthetic VSMC","MGST3"
1.04674363027104e-59,0.680672953039196,0.955,0.576,3.18995121325098e-55,"synthetic VSMC","LAMA2"
3.42220367100599e-59,1.28993283775294,0.606,0.267,1.04291656873908e-54,"synthetic VSMC","GAS7"
5.939158612057e-59,0.934384232137011,0.749,0.426,1.80995858702437e-54,"synthetic VSMC","PPIC"
1.28220308902315e-58,0.8303997142038,0.938,0.595,3.90751391379806e-54,"synthetic VSMC","COL6A3"
1.69280150805902e-58,1.03786061083177,0.693,0.337,5.15881259580987e-54,"synthetic VSMC","PROCR"
4.38086447601033e-58,0.590099013692418,0.997,0.936,1.33506844906415e-53,"synthetic VSMC","VIM"
1.06485469548284e-57,1.83136219700887,0.491,0.169,3.24514468448396e-53,"synthetic VSMC","SEMA3C"
1.35973143848795e-57,0.734334446894746,0.936,0.699,4.14378155879202e-53,"synthetic VSMC","GPX4"
2.75957327139725e-57,1.08807217116334,0.629,0.301,8.40979954458311e-53,"synthetic VSMC","ITGBL1"
2.77276711673776e-57,0.746032747366955,0.931,0.557,8.45000778825831e-53,"synthetic VSMC","C3"
5.7159091883176e-57,1.49428256354213,0.416,0.13,1.74192332513979e-52,"synthetic VSMC","PDZRN4"
1.43046415016495e-56,0.701098275014526,0.926,0.674,4.35933949762768e-52,"synthetic VSMC","ANXA5"
4.64881614483049e-56,1.18287925121562,0.488,0.159,1.41672672013709e-51,"synthetic VSMC","IFI27"
4.82705376524589e-56,1.03561483374999,0.741,0.353,1.47104463495868e-51,"synthetic VSMC","ABCA9"
3.63102431907967e-55,1.0761784913811,0.704,0.369,1.10655466123953e-50,"synthetic VSMC","OLFML3"
4.7197625725129e-55,1.17393256059079,0.615,0.284,1.43834764397331e-50,"synthetic VSMC","CD248"
6.03066530400097e-55,1.09555027936143,0.658,0.335,1.8378452513943e-50,"synthetic VSMC","NID1"
8.08809333561904e-55,1.08923190455285,0.729,0.372,2.4648464440299e-50,"synthetic VSMC","HSPG2"
1.23407432566202e-54,1.45535467302999,0.554,0.198,3.76084150745501e-50,"synthetic VSMC","NOX4"
1.31824655821165e-54,0.934364516393227,0.794,0.478,4.01735638615e-50,"synthetic VSMC","PPA1"
1.31994062752437e-54,1.52373035371504,0.495,0.188,4.02251906238053e-50,"synthetic VSMC","ECM1"
1.52867233332315e-54,0.749158629019254,0.916,0.59,4.65862893580229e-50,"synthetic VSMC","TIMP2"
1.85882262825774e-54,0.616608976854057,0.943,0.71,5.66476195961547e-50,"synthetic VSMC","ARL6IP5"
1.93250231719848e-54,0.598984994051208,0.962,0.718,5.88930081166237e-50,"synthetic VSMC","DSTN"
4.41438224681557e-54,1.04352765201556,0.771,0.366,1.34528298971705e-49,"synthetic VSMC","ACKR3"
5.92803325615341e-54,3.17254791454307,0.352,0.065,1.80656813481275e-49,"synthetic VSMC","CPB1"
1.26916642874098e-53,0.866687531923781,0.76,0.429,3.86778469158814e-49,"synthetic VSMC","CAVIN1"
4.86013118321222e-53,0.815814765317734,0.766,0.424,1.48112497808393e-48,"synthetic VSMC","AUTS2"
7.60361229619454e-53,0.708579379254761,0.865,0.496,2.31720084726529e-48,"synthetic VSMC","ABCA6"
9.01597987400299e-53,1.1819855945524,0.708,0.364,2.74761986660241e-48,"synthetic VSMC","SDC2"
9.49153340264598e-53,0.786021857540678,0.843,0.514,2.89254480445636e-48,"synthetic VSMC","COL3A1"
1.48220500645395e-52,0.905805314841528,0.758,0.375,4.51701975716841e-48,"synthetic VSMC","SLPI"
1.76603852547417e-52,2.77539390589583,0.397,0.102,5.38200240638253e-48,"synthetic VSMC","MMP3"
1.80479661716659e-52,0.644159487263567,0.989,0.651,5.50011769081518e-48,"synthetic VSMC","TIMP3"
2.61172108556518e-52,0.974958843543791,0.766,0.418,7.95922000825988e-48,"synthetic VSMC","SH3D19"
7.89324811797938e-52,0.744761412257022,0.867,0.551,2.40546736395422e-47,"synthetic VSMC","CD9"
1.3601505540113e-51,1.0446337363338,0.734,0.379,4.14505881334942e-47,"synthetic VSMC","SOX5"
2.87851059509163e-51,1.06706702044679,0.696,0.355,8.77226103854176e-47,"synthetic VSMC","PTGIS"
3.82297513340408e-51,0.842618507434196,0.824,0.48,1.16505167190489e-46,"synthetic VSMC","DPYSL2"
4.74584771318777e-51,0.973958507126166,0.763,0.421,1.44629709059397e-46,"synthetic VSMC","ANXA4"
4.95154635832746e-51,0.537766128278973,0.955,0.687,1.50898375270029e-46,"synthetic VSMC","GSTP1"
5.03256617592429e-51,0.841450266397757,0.696,0.368,1.53367454211293e-46,"synthetic VSMC","LEPR"
5.52631383925465e-51,1.08699945362318,0.507,0.231,1.68414414251285e-46,"synthetic VSMC","GLIPR2"
5.95265878047051e-51,1.3796547934233,0.577,0.245,1.81407276334839e-46,"synthetic VSMC","DPYSL3"
6.31060082932949e-51,0.887700739688879,0.855,0.497,1.92315560273816e-46,"synthetic VSMC","GPNMB"
7.53677755104278e-51,2.21217301344958,0.384,0.087,2.29683295868029e-46,"synthetic VSMC","OSR2"
1.69423185772683e-50,0.675700965605686,0.749,0.461,5.1631715864225e-46,"synthetic VSMC","VKORC1"
9.99915453150998e-50,0.493817063381575,0.967,0.781,3.04724234347766e-45,"synthetic VSMC","LGALS1"
1.35628131435208e-49,0.523013541124104,0.971,0.698,4.13326730548797e-45,"synthetic VSMC","LGALS3"
4.38041741341696e-49,0.738504631119464,0.877,0.525,1.33493220673882e-44,"synthetic VSMC","LHFPL6"
9.70203407989901e-49,1.48378520868881,0.463,0.141,2.95669488584922e-44,"synthetic VSMC","KAZN"
1.11146871158197e-48,0.813501360086945,0.87,0.59,3.38720089854604e-44,"synthetic VSMC","POLR2L"
1.23066145788874e-48,1.07759993287215,0.644,0.316,3.75044079291593e-44,"synthetic VSMC","CAB39L"
1.34299698069788e-48,2.07501925120754,0.435,0.134,4.09278329867679e-44,"synthetic VSMC","DPT"
1.59091513218243e-48,0.850910933380235,0.84,0.522,4.84831386532595e-44,"synthetic VSMC","LUM"
4.9120224077624e-48,0.744363677995805,0.871,0.526,1.49693882876559e-43,"synthetic VSMC","PLPP3"
8.78147116902286e-48,2.02150323920033,0.357,0.086,2.67615333875972e-43,"synthetic VSMC","PDPN"
1.26181745139479e-47,0.669366232813619,0.949,0.632,3.84538868312563e-43,"synthetic VSMC","COL6A1"
1.44138869032833e-47,0.801695096743585,0.754,0.41,4.39263203377559e-43,"synthetic VSMC","ANK2"
1.76748124127117e-47,0.956782898029411,0.721,0.393,5.3863990827739e-43,"synthetic VSMC","KLF4"
1.90762400018081e-47,2.37681129061456,0.312,0.069,5.81348414055103e-43,"synthetic VSMC","LINC01133"
2.44975575497629e-47,1.20648781585526,0.512,0.233,7.46563066329025e-43,"synthetic VSMC","VAT1"
3.01654615898934e-47,1.1260154937843,0.592,0.268,9.19292441952001e-43,"synthetic VSMC","FAP"
4.41760334069222e-47,0.67632899746665,0.983,0.626,1.34626461807595e-42,"synthetic VSMC","SERPING1"
5.75993471356923e-47,2.52118026787459,0.265,0.039,1.75534010396022e-42,"synthetic VSMC","EFHD1"
6.7563897255455e-47,0.820680746556794,0.758,0.434,2.05900976885999e-42,"synthetic VSMC","TSPAN4"
9.84840374601513e-47,0.720502746596955,0.891,0.581,3.00130104159811e-42,"synthetic VSMC","RNH1"
9.91402342233802e-47,0.716723152927087,0.96,0.636,3.02129863795751e-42,"synthetic VSMC","COL6A2"
1.42852591911797e-46,0.749780614787441,0.811,0.478,4.35343273851201e-42,"synthetic VSMC","MFGE8"
1.69013426469763e-46,0.847414911852955,0.864,0.545,5.15068417166603e-42,"synthetic VSMC","ADH1B"
2.4385589558504e-46,1.5487255150814,0.465,0.167,7.43150841795408e-42,"synthetic VSMC","OPHN1"
5.9860834053961e-46,1.43825160534068,0.336,0.082,1.82425891779446e-41,"synthetic VSMC","COL8A1"
6.95298110024314e-46,1.95816231865953,0.284,0.046,2.1189209902991e-41,"synthetic VSMC","DPP4"
7.49508326510669e-46,0.7948999829283,0.651,0.36,2.28412662504126e-41,"synthetic VSMC","NFIX"
1.73885065015138e-45,0.994231677491936,0.776,0.429,5.29914735633632e-41,"synthetic VSMC","APP"
3.77055990969429e-45,1.02704553693533,0.508,0.236,1.14907813247933e-40,"synthetic VSMC","GLI3"
4.49307531355092e-45,0.714184476265384,0.627,0.346,1.36926470180464e-40,"synthetic VSMC","PLS3"
5.56368691640043e-45,1.15224760830566,0.397,0.147,1.69553358777303e-40,"synthetic VSMC","CYP1B1"
5.80452924009056e-45,0.636822261266478,0.843,0.492,1.7689302859176e-40,"synthetic VSMC","MIR99AHG"
7.09495795258063e-45,0.69228658799299,0.897,0.546,2.16218843604895e-40,"synthetic VSMC","CYBRD1"
1.06627519653049e-44,1.67181483770955,0.399,0.134,3.24947366142667e-40,"synthetic VSMC","LINC02802"
1.22400874794174e-44,1.46951444770384,0.522,0.219,3.73016665935246e-40,"synthetic VSMC","AGTR1"
1.761388555768e-44,1.14928220288992,0.616,0.296,5.36783162370299e-40,"synthetic VSMC","JDP2"
3.46708558594589e-44,0.602348589266378,0.962,0.624,1.05659433231701e-39,"synthetic VSMC","LRP1"
4.04089323006714e-44,1.47627140998655,0.491,0.212,1.23146221186296e-39,"synthetic VSMC","CLEC3B"
5.34149390315378e-44,1.25774652826204,0.564,0.223,1.62782026698611e-39,"synthetic VSMC","PCDH9"
7.16247674233632e-44,1.79945705273443,0.38,0.119,2.18276478722699e-39,"synthetic VSMC","ANGPTL5"
1.12505346567811e-43,1.08796436651708,0.727,0.446,3.42860043665404e-39,"synthetic VSMC","CD55"
1.26834434995683e-43,0.744085757353982,0.833,0.548,3.86527940649343e-39,"synthetic VSMC","DBI"
1.33105130150019e-43,0.758929905398237,0.719,0.412,4.05637884132182e-39,"synthetic VSMC","DAB2"
2.76623447800059e-43,0.415659507361202,0.987,0.881,8.43009957170679e-39,"synthetic VSMC","SERF2"
3.15580184627192e-43,0.94239790299024,0.554,0.266,9.61730612651368e-39,"synthetic VSMC","TRIO"
5.61709108308311e-43,1.7266835335275,0.357,0.111,1.71180850756958e-38,"synthetic VSMC","EMILIN2"
5.90682055449095e-43,0.785477552850269,0.602,0.299,1.80010356398112e-38,"synthetic VSMC","HAS2"
5.98744655822965e-43,0.822503001295394,0.611,0.304,1.82467433862049e-38,"synthetic VSMC","LTBP2"
1.05772709688046e-42,0.998863887627851,0.576,0.291,3.22342332774319e-38,"synthetic VSMC","LRRN4CL"
1.33326378388546e-42,0.724304649173064,0.878,0.529,4.06312138139094e-38,"synthetic VSMC","SELENOP"
2.25268323113728e-42,0.51995787186986,0.986,0.836,6.86505214689086e-38,"synthetic VSMC","S100A11"
2.74818170549537e-42,2.16476192059538,0.307,0.057,8.37508374749713e-38,"synthetic VSMC","HMCN1"
3.08460911804854e-42,0.63766630822853,0.706,0.441,9.40034628725294e-38,"synthetic VSMC","BLOC1S1"
3.66529738150473e-42,0.715266250072263,0.674,0.363,1.11699937701357e-37,"synthetic VSMC","SPON2"
4.08153906107301e-42,0.649631513738925,0.866,0.619,1.243849028862e-37,"synthetic VSMC","SDCBP"
4.65409050270149e-42,0.807831684144917,0.79,0.459,1.41833408069828e-37,"synthetic VSMC","GPX3"
4.72467143421273e-42,0.867230082187326,0.703,0.404,1.43984361957633e-37,"synthetic VSMC","BEX3"
7.52240421680134e-42,0.8512549492466,0.592,0.316,2.29245268507021e-37,"synthetic VSMC","PLD3"
7.92913547874015e-42,0.461152050688685,0.991,0.798,2.41640403714606e-37,"synthetic VSMC","CD63"
1.16906760267067e-41,0.998792924196763,0.706,0.389,3.56273351913886e-37,"synthetic VSMC","TNFSF10"
1.95510475630367e-41,0.525700393446202,0.944,0.72,5.95818174483545e-37,"synthetic VSMC","GABARAP"
2.35606288326546e-41,0.904444605482168,0.626,0.357,7.18010163675149e-37,"synthetic VSMC","DBNDD2"
2.93371510545506e-41,0.763074823291125,0.842,0.578,8.94049678387429e-37,"synthetic VSMC","TUBA1A"
6.6293653690926e-41,0.564670298473059,0.906,0.69,2.02029909623097e-36,"synthetic VSMC","TXN"
7.27795860496051e-41,1.12918598176989,0.624,0.328,2.21795788486172e-36,"synthetic VSMC","C15orf61"
7.35829733822731e-41,0.841365699645296,0.767,0.459,2.24244111382477e-36,"synthetic VSMC","SMIM14"
9.8128522273695e-41,1.33788505430481,0.367,0.127,2.99046671629086e-36,"synthetic VSMC","RERG"
1.03816852122931e-40,0.85705866309036,0.759,0.424,3.16381856844632e-36,"synthetic VSMC","SESTD1"
1.12027373309721e-40,0.650435497392568,0.799,0.496,3.41403420161374e-36,"synthetic VSMC","FCGRT"
1.16373678222364e-40,0.461138123779896,0.919,0.705,3.54648784382655e-36,"synthetic VSMC","ATP6V0E1"
1.22026875137102e-40,0.644937399519076,0.803,0.516,3.71876901980317e-36,"synthetic VSMC","MXRA7"
1.38068279499715e-40,1.35234504556646,0.468,0.189,4.2076308177538e-36,"synthetic VSMC","EPB41L3"
1.68307381428625e-40,0.635834717598256,0.801,0.497,5.12916744903735e-36,"synthetic VSMC","CYB5R3"
2.36400289980468e-40,1.311857291868,0.529,0.223,7.20429883715477e-36,"synthetic VSMC","XG"
2.52983840293308e-40,0.625687386506229,0.984,0.665,7.70968253293857e-36,"synthetic VSMC","APOD"
4.21246695731901e-40,0.846457162754854,0.723,0.412,1.28374930524297e-35,"synthetic VSMC","DDR2"
4.55543393061744e-40,0.586051963618697,0.972,0.704,1.38826849035567e-35,"synthetic VSMC","COL1A2"
4.96992079734762e-40,0.749508521678397,0.75,0.43,1.51458336299169e-35,"synthetic VSMC","GNG11"
5.30415406797929e-40,0.551593512359568,0.791,0.516,1.61644095221669e-35,"synthetic VSMC","NENF"
5.91293871570999e-40,1.07956768024963,0.461,0.196,1.80196807361262e-35,"synthetic VSMC","LINC02511"
7.37648923949548e-40,0.744439509916128,0.831,0.508,2.24798509573625e-35,"synthetic VSMC","PID1"
7.58395228708175e-40,0.648491315372689,0.759,0.472,2.31120945948816e-35,"synthetic VSMC","CAV1"
9.53438517664384e-40,0.762462960860541,0.755,0.449,2.90560388258221e-35,"synthetic VSMC","DDAH2"
1.26680409162482e-39,1.15515429675328,0.444,0.192,3.86058546922665e-35,"synthetic VSMC","GPRC5A"
1.31899384130961e-39,1.21655448570457,0.512,0.235,4.01963373139105e-35,"synthetic VSMC","SOX4"
1.75115130560742e-39,1.18708569943069,0.525,0.242,5.3366336038386e-35,"synthetic VSMC","DBN1"
1.86517518332916e-39,0.756584297954432,0.699,0.396,5.68412137119562e-35,"synthetic VSMC","COX7A1"
1.94290969484648e-39,0.653972311772726,0.827,0.53,5.92101729504466e-35,"synthetic VSMC","UAP1"
1.99514190423785e-39,1.83327610197388,0.327,0.097,6.08019495316484e-35,"synthetic VSMC","VEGFD"
2.12029473632969e-39,1.84765409583555,0.316,0.084,6.46159820896472e-35,"synthetic VSMC","ASPN"
2.90520891958067e-39,1.07034746780634,0.486,0.22,8.85362418242208e-35,"synthetic VSMC","ZFHX4"
