"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"BRPF1",-0.121209478838289,2.81888245369667,-0.298188812844969,0.772443739266261,0.828550099643395,-6.57211889406111
"FAM126A",-0.117419847548029,6.06969593153242,-0.297693081398295,0.772809832167218,0.828840794834399,-6.83679625979214
"SNHG15",0.151630887113593,5.87635067524792,0.297964849850506,0.772830235339529,0.828840794834399,-6.8455008535419
"SRP19",-0.118596613666784,6.32891710886505,-0.29747061287554,0.772974142390734,0.828930741159074,-6.84191295866696
"NOC2L",-0.103111594420247,4.62748383780495,-0.297395527326986,0.773029601585297,0.828930741159074,-6.81520702294964
"SMIM27",0.152663594741131,4.14976804945298,0.296290700438189,0.774062132152916,0.829960094852921,-6.76494446204567
"ZSCAN5A",0.11453599958728,3.88996963194967,0.295934664090897,0.774108886001837,0.829960094852921,-6.73087875368898
"TPM4",-0.170143684095313,7.54808512482973,-0.296102402438548,0.774163000556344,0.829960094852921,-6.84508924920824
"ICOSLG",0.185114480391045,2.49332223494061,0.295472593846169,0.774450370258504,0.830202600732323,-6.5139210372989
"FAM155A",0.3794375042108,2.88288739198892,0.298636790362946,0.774513371994773,0.830202600732323,-6.55736461384417
"NCOA5",-0.0891388146641487,5.00833970444679,-0.295320591095734,0.774562716246849,0.830202600732323,-6.83029685688267
"RPP14",0.132177162282296,3.34169254003385,0.29522179614839,0.774635739064127,0.830218875421972,-6.65282455861245
"AC092910.3",0.182413680324181,2.52211182990006,0.294681198759195,0.775035355139441,0.830524407102183,-6.43973068468798
"GNG7",-0.262868689775481,3.76093960084369,-0.297074391697316,0.775036535678817,0.830524407102183,-6.69190130210141
"DUS4L",-0.158941180846038,2.36706863065462,-0.294497112595287,0.775171449862377,0.830606971582902,-6.47232787190733
"HNRNPK",-0.0978190528208049,7.91579988722614,-0.294137797390656,0.77543711467054,0.830829614389858,-6.84525214353416
"TRIM8",-0.116420123680027,5.85901345516666,-0.293794030604203,0.77569131250563,0.831037365810573,-6.83762877384035
"SPEF2",0.0794868346079101,4.12135318567699,0.293718987503464,0.77574680677831,0.831037365810573,-6.78022402587466
"H3F3A",0.119785069699649,9.22959468336926,0.293296537609489,0.776059233060927,0.831310017265414,-6.83036013613772
"RPL12",0.140930215998239,10.9105651422282,0.292798509783334,0.776427608427972,0.831642555882032,-6.78229071098171
"AL691403.1",0.158003202731464,4.80715356666639,0.293312940106362,0.776520313961086,0.831679793060545,-6.8287716200895
"RGS6",-0.252844995180121,2.33083814530066,-0.292095052071369,0.777056938762233,0.832192441915473,-6.36906885336369
"SMIM4",0.110263045394691,5.61034324272395,0.29185980769764,0.777122097482221,0.832200133337795,-6.84316662717231
"LDHA",0.19841388571561,8.91376018071781,0.291969119560638,0.777325156705939,0.832355486710708,-6.83583925781412
"NCKAP5L",-0.130437132764262,4.79699193091986,-0.291322686547308,0.777527106511809,0.832491707383675,-6.80432879077098
"RPL22",0.127909483419359,9.8586713561273,0.291256761542104,0.77756836567458,0.832491707383675,-6.81476000786509
"PFDN5",0.135715309952873,9.30120194301663,0.291128693796404,0.777663149918446,0.832531089941033,-6.82914692364387
"C16orf70",0.110800400817466,2.94384673461146,0.290983269796896,0.777770784426568,0.832584222511668,-6.60636920210209
"TRIM25",0.0900933368795513,4.48051070046387,0.290616766367749,0.7780420715256,0.832758052968106,-6.80848274154737
"SCAMP3",-0.0971273070718972,4.01700920807525,-0.290607133552586,0.778049202198361,0.832758052968106,-6.76700001846538
"HEXIM1",-0.175725973967432,6.45634095215924,-0.290870288157923,0.778481188344446,0.833158289404726,-6.83978752622009
"ZNF195",0.121832495794521,3.72854954786158,0.289100093844246,0.779165056062436,0.83371303644548,-6.77626987027891
"TRNAU1AP",0.0914088449938957,5.23815150117499,0.289098092534265,0.779166538244714,0.83371303644548,-6.8301832516262
"U2SURP",-0.0908627537621873,6.85021454600019,-0.289018107657085,0.779225776302611,0.83371303644548,-6.84419293115617
"MBOAT2",-0.241714137809788,3.42265116315071,-0.290728850229238,0.779231858503034,0.83371303644548,-6.65605878970858
"CDC123",-0.0777953503175217,5.56330594295573,-0.288836338641225,0.779360402908519,0.833745591976621,-6.84217482107708
"NPEPPS",0.0819221116141993,6.43137180718258,0.288811965073354,0.779378455701707,0.833745591976621,-6.84340267985618
"GNAI2",-0.0922039941124169,7.10019775059265,-0.288667683745532,0.779485323556471,0.833797774374364,-6.84501597604184
"KYAT1",0.123506147530375,2.37103401608579,0.287911598052299,0.780045429486726,0.834334731360094,-6.49173408249459
